,n_word,n_firstSound,n_word_count,n_lemma,n_lemma_count,det,det_count,num,num_count,n_id,sen_id
32467.0,control,Consonant,24,control,26,,,,,11,reviews-247097-0003
32468.0,decrease,Consonant,3,decrease,3,a,4555.0,,,5,reviews-247097-0004
32469.0,food,Consonant,251,food,264,,,,,7,reviews-247097-0004
32470.0,craving,Consonant,3,craving,4,,,,,8,reviews-247097-0004
32471.0,decrease,Consonant,3,decrease,3,,,,,15,reviews-247097-0004
32472.0,stress,Consonant,2,stress,2,,,,,17,reviews-247097-0004
32473.0,treatment,Consonant,26,treatment,38,the,9347.0,,,21,reviews-247097-0004
32474.0,pounds,Consonant,5,pound,7,,,4,57.0,5,reviews-247097-0005
32475.0,treatment,Consonant,26,treatment,38,,,,,9,reviews-247097-0005
32476.0,pounds,Consonant,5,pound,7,,,2,102.0,12,reviews-247097-0005
32477.0,treatment,Consonant,26,treatment,38,,,,,16,reviews-247097-0005
32478.0,peace,Consonant,51,peace,51,,,,,6,reviews-247097-0007
32479.0,food,Consonant,251,food,264,,,,,9,reviews-247097-0007
32480.0,craving,Consonant,3,craving,4,,,,,10,reviews-247097-0007
32481.0,treatments,Consonant,12,treatment,38,,,3,89.0,19,reviews-247097-0007
32482.0,acupuncture,Consonant,5,acupuncture,5,,,,,4,reviews-247097-0008
32483.0,doctor,Consonant,36,doctor,40,,,,,5,reviews-247097-0008
32484.0,baby,Consonant,28,baby,39,a,4555.0,,,10,reviews-247097-0008
32485.0,needles,Consonant,1,needle,2,,,,,12,reviews-247097-0008
32486.0,boyfriend,Consonant,7,boyfriend,7,,,,,18,reviews-247097-0008
32487.0,aunt,Consonant,3,aunt,4,,,,,20,reviews-247097-0008
32488.0,pressure,Consonant,14,pressure,15,,,,,9,reviews-247097-0009
32489.0,pain,Consonant,22,pain,22,,,,,11,reviews-247097-0009
32490.0,appointment,Consonant,19,appointment,21,each,55.0,,,7,reviews-247097-0011
32491.0,bathing,Consonant,1,bathing,1,,,,,8,reviews-247097-0014
32492.0,suit,Consonant,6,suit,6,,,,,9,reviews-247097-0014
32493.0,summer,Consonant,34,summer,34,the,9347.0,,,12,reviews-247097-0014
32494.0,asset,Consonant,5,asset,14,an,590.0,,,2,reviews-183518-0001
32495.0,time,Consonant,479,time,558,a,4555.0,,,4,reviews-183518-0002
32496.0,source,Consonant,26,source,39,,,one,244.0,8,reviews-183518-0002
32497.0,entertainment,Consonant,6,entertainment,6,,,,,10,reviews-183518-0002
32498.0,city,Consonant,42,city,62,,,,,15,reviews-183518-0002
32499.0,limits,Consonant,3,limit,4,the,9347.0,,,16,reviews-183518-0002
32500.0,run,Consonant,10,run,10,,,,,21,reviews-183518-0002
32501.0,multiplex,Consonant,1,multiplex,1,a,4555.0,,,22,reviews-183518-0002
32502.0,role,Consonant,14,role,16,that,203.0,,,5,reviews-183518-0003
32503.0,theatre,Consonant,3,theatre,4,the,9347.0,,,2,reviews-183518-0004
32504.0,brick,Consonant,3,brick,3,,,,,7,reviews-183518-0004
32505.0,warehouse,Consonant,4,warehouse,4,an,590.0,,,8,reviews-183518-0004
32506.0,block,Consonant,7,block,16,a,4555.0,,,13,reviews-183518-0004
32507.0,stadium,Consonant,3,stadium,4,the,9347.0,,,19,reviews-183518-0004
32508.0,owners,Vowel,15,owner,55,the,9347.0,,,2,reviews-183518-0005
32509.0,theatre,Consonant,3,theatre,4,the,9347.0,,,2,reviews-183518-0006
32510.0,neighborhood,Consonant,9,neighborhood,12,the,9347.0,,,8,reviews-183518-0006
32511.0,plenty,Consonant,21,plenty,21,,,,,3,reviews-183518-0007
32512.0,parking,Consonant,18,parking,18,,,,,5,reviews-183518-0007
32513.0,issue,Vowel,57,issue,109,an,590.0,,,13,reviews-183518-0007
32514.0,audience,Consonant,4,audience,4,,,,,15,reviews-183518-0007
32515.0,members,Consonant,49,member,77,,,,,16,reviews-183518-0007
32516.0,cellphones,Consonant,1,cellphone,1,,,,,25,reviews-183518-0007
32517.0,ads,Consonant,2,ad,5,no,308.0,,,8,reviews-183518-0008
32518.0,previews,Consonant,1,preview,2,,,,,2,reviews-183518-0009
32519.0,feature,Consonant,2,feature,6,the,9347.0,,,6,reviews-183518-0009
32520.0,price,Consonant,140,price,197,,,,,5,reviews-183518-0010
32521.0,theatres,Consonant,1,theatre,4,the,9347.0,,,9,reviews-183518-0010
32522.0,side,Consonant,32,side,43,the,9347.0,,,15,reviews-183518-0010
32523.0,movies,Consonant,9,movie,17,the,9347.0,,,8,reviews-183518-0011
32524.0,mangers,Consonant,1,manger,1,the,9347.0,,,2,reviews-183518-0012
32525.0,movies,Consonant,9,movie,17,a,4555.0,,,7,reviews-183518-0012
32526.0,beer,Consonant,9,beer,15,a,4555.0,,,15,reviews-183518-0012
32527.0,lobby,Consonant,4,lobby,4,the,9347.0,,,18,reviews-183518-0012
32528.0,customers,Consonant,39,customer,109,,,,,22,reviews-183518-0012
32529.0,discounts,Consonant,2,discount,11,,,,,25,reviews-183518-0012
32530.0,member,Consonant,28,member,77,,,,,30,reviews-183518-0012
32531.0,card,Consonant,20,card,30,a,4555.0,,,31,reviews-183518-0012
32532.0,cinema,Consonant,3,cinema,3,a,4555.0,,,3,reviews-183518-0013
32533.0,location,Consonant,44,location,52,a,4555.0,,,7,reviews-183518-0013
32534.0,craft,Consonant,6,craft,7,,,,,1,reviews-377347-0001
32535.0,wonderland,Consonant,1,wonderland,1,,,,,2,reviews-377347-0001
32536.0,history,Consonant,30,history,30,,,,,4,reviews-377347-0001
32537.0,visit,Consonant,17,visit,25,,,,,3,reviews-377347-0002
32538.0,yesterday,Consonant,29,yesterday,29,,,,,7,reviews-377347-0002
32539.0,day,Consonant,207,day,332,all,187.0,,,6,reviews-377347-0003
32540.0,things,Consonant,100,thing,200,the,9347.0,,,12,reviews-377347-0003
32541.0,origami,Vowel,1,origami,1,,,,,4,reviews-377347-0004
32542.0,jewelry,Consonant,1,jewelry,1,,,,,5,reviews-377347-0004
32543.0,things,Consonant,100,thing,200,the,9347.0,,,11,reviews-377347-0004
32544.0,earrings,Consonant,1,earring,1,,,,,13,reviews-377347-0004
32545.0,ideas,Vowel,23,idea,66,,,,,18,reviews-377347-0004
32546.0,beginner,Consonant,3,beginner,4,a,4555.0,,,4,reviews-377347-0005
32547.0,quilling,Consonant,1,quilling,1,,,,,6,reviews-377347-0005
32548.0,set,Consonant,10,set,12,,,,,7,reviews-377347-0005
32549.0,filigree,Consonant,1,filigree,1,,,,,12,reviews-377347-0005
32550.0,forms,Consonant,11,form,64,the,9347.0,,,13,reviews-377347-0005
32551.0,crafts,Consonant,1,craft,7,,,,,21,reviews-377347-0005
32552.0,owner,Vowel,40,owner,55,the,9347.0,,,2,reviews-377347-0006
32553.0,years,Consonant,186,year,395,,,31,2.0,10,reviews-377347-0006
32554.0,history,Consonant,30,history,30,a,4555.0,,,3,reviews-377347-0007
32555.0,woman,Consonant,18,woman,43,a,4555.0,,,12,reviews-377347-0008
32556.0,sense,Consonant,21,sense,21,a,4555.0,,,16,reviews-377347-0008
32557.0,humor,Consonant,1,humor,1,,,,,18,reviews-377347-0008
32558.0,values,Consonant,17,value,52,the,9347.0,,,17,reviews-377347-0009
32559.0,bs,Consonant,4,bs,4,no,308.0,,,22,reviews-377347-0009
32560.0,country,Consonant,83,country,126,,,,,23,reviews-377347-0009
32561.0,girl,Consonant,40,girl,64,a,4555.0,,,24,reviews-377347-0009
32562.0,store,Consonant,64,store,74,this,886.0,,,2,reviews-377347-0010
32563.0,gem,Consonant,7,gem,7,a,4555.0,,,6,reviews-377347-0010
32564.0,crafter,Consonant,2,crafter,2,the,9347.0,,,14,reviews-377347-0010
32565.0,crafter,Consonant,2,crafter,2,the,9347.0,,,18,reviews-377347-0010
32566.0,way,Consonant,225,way,242,the,9347.0,,,3,reviews-377347-0011
32567.0,store,Consonant,64,store,74,,,,,8,reviews-377347-0011
32568.0,name,Consonant,111,name,130,the,9347.0,,,9,reviews-377347-0011
32569.0,smorgasbord,Consonant,1,smorgasbord,1,,,,,14,reviews-377347-0011
32570.0,potpourri,Consonant,1,potpourri,1,,,,,16,reviews-377347-0011
32571.0,variety,Consonant,14,variety,15,,,,,20,reviews-377347-0011
32572.0,bag,Consonant,11,bag,15,,,,,23,reviews-377347-0011
32573.0,assortment,Consonant,2,assortment,2,,,,,26,reviews-377347-0011
32574.0,mixture,Consonant,1,mixture,1,,,,,28,reviews-377347-0011
32575.0,variety,Consonant,14,variety,15,a,4555.0,,,31,reviews-377347-0011
32576.0,kinds,Consonant,9,kind,46,,,,,34,reviews-377347-0011
32577.0,things,Consonant,100,thing,200,,,,,36,reviews-377347-0011
32578.0,name,Consonant,111,name,130,,,,,2,reviews-377347-0012
32579.0,store,Consonant,64,store,74,a,4555.0,,,6,reviews-377347-0012
32580.0,owner,Vowel,40,owner,55,a,4555.0,,,5,reviews-181771-0002
32581.0,car,Consonant,113,car,123,this,886.0,,,6,reviews-181771-0003
32582.0,lady,Consonant,8,lady,15,this,886.0,,,10,reviews-181771-0003
32583.0,sales,Consonant,22,sale,28,,,,,16,reviews-181771-0004
32584.0,manager,Consonant,35,manager,40,the,9347.0,,,17,reviews-181771-0004
32585.0,weekend,Consonant,38,weekend,48,the,9347.0,,,4,reviews-181771-0005
32586.0,manager,Consonant,35,manager,40,the,9347.0,,,13,reviews-181771-0005
32587.0,dog,Consonant,54,dog,77,,,,,26,reviews-181771-0005
32588.0,bit,Consonant,61,bit,61,a,4555.0,,,31,reviews-181771-0005
32589.0,attention,Consonant,35,attention,35,,,,,39,reviews-181771-0005
32590.0,test,Consonant,48,test,55,,,,,13,reviews-181771-0006
32591.0,head,Consonant,37,head,48,,,,,20,reviews-181771-0006
32592.0,heels,Consonant,4,heel,8,,,,,22,reviews-181771-0006
32593.0,car,Consonant,113,car,123,this,886.0,,,25,reviews-181771-0006
32594.0,price,Consonant,140,price,197,,,,,9,reviews-181771-0007
32595.0,range,Consonant,23,range,25,,,,,10,reviews-181771-0007
32596.0,customer,Consonant,70,customer,109,a,4555.0,,,18,reviews-181771-0008
32597.0,bait,Consonant,3,bait,3,,,,,1,reviews-210066-0001
32598.0,switch,Consonant,3,switch,3,,,,,3,reviews-210066-0001
32599.0,workers,Consonant,15,worker,19,,,,,6,reviews-210066-0001
32600.0,store,Consonant,64,store,74,the,9347.0,,,4,reviews-210066-0002
32601.0,weeks,Consonant,54,week,168,,,2,102.0,6,reviews-210066-0002
32602.0,ft,Consonant,5,ft,5,,,350,1.0,15,reviews-210066-0002
32603.0,tile,Consonant,6,tile,6,,,,,18,reviews-210066-0002
32604.0,head,Consonant,37,head,48,,,,,28,reviews-210066-0002
32605.0,concrete,Consonant,3,concrete,3,,,,,29,reviews-210066-0002
32606.0,grinder,Consonant,3,grinder,3,a,4555.0,,,30,reviews-210066-0002
32607.0,thinset,Consonant,1,thinset,1,,,,,34,reviews-210066-0002
32608.0,look,Consonant,28,look,28,a,4555.0,,,42,reviews-210066-0002
32609.0,concrete,Consonant,3,concrete,3,,,,,46,reviews-210066-0002
32610.0,stain,Consonant,2,stain,2,,,,,47,reviews-210066-0002
32611.0,grinder,Consonant,3,grinder,3,,,,,8,reviews-210066-0003
32612.0,inserts,Vowel,2,insert,2,,,,,9,reviews-210066-0003
32613.0,problem,Consonant,86,problem,134,no,308.0,,,2,reviews-210066-0004
32614.0,day,Consonant,207,day,332,every,107.0,,,10,reviews-210066-0004
32615.0,tile,Consonant,6,tile,6,the,9347.0,,,3,reviews-210066-0006
32616.0,today,Consonant,103,today,104,,,,,8,reviews-210066-0006
32617.0,grinder,Consonant,3,grinder,3,this,886.0,,,15,reviews-210066-0006
32618.0,look,Consonant,28,look,28,a,4555.0,,,21,reviews-210066-0006
32619.0,inserts,Vowel,2,insert,2,the,9347.0,,,33,reviews-210066-0006
32620.0,machine,Consonant,8,machine,11,another,127.0,,,5,reviews-210066-0007
32621.0,look,Consonant,28,look,28,a,4555.0,,,16,reviews-210066-0007
32622.0,pitfalls,Consonant,1,pitfall,1,the,9347.0,,,10,reviews-210066-0010
32623.0,tile,Consonant,6,tile,6,this,886.0,,,16,reviews-210066-0010
32624.0,options,Vowel,42,option,72,no,308.0,,,24,reviews-210066-0010
32625.0,times,Consonant,79,time,558,,,5,68.0,28,reviews-210066-0010
32626.0,price,Consonant,140,price,197,the,9347.0,,,30,reviews-210066-0010
32627.0,people,Consonant,316,people,327,these,199.0,,,3,reviews-210066-0011
32628.0,reviewer,Consonant,3,reviewer,7,that,203.0,,,5,reviews-361545-0001
32629.0,laundry,Consonant,4,laundry,4,another,127.0,,,9,reviews-361545-0001
32630.0,parking,Consonant,18,parking,18,,,,,3,reviews-361545-0002
32631.0,premium,Consonant,8,premium,9,a,4555.0,,,7,reviews-361545-0002
32632.0,discount,Consonant,9,discount,11,,,,,11,reviews-361545-0002
32633.0,days,Consonant,125,day,332,,,,,12,reviews-361545-0002
32634.0,dozen,Consonant,4,dozen,6,,,,,29,reviews-361545-0002
32635.0,laundromats,Consonant,1,laundromat,1,a,4555.0,,,30,reviews-361545-0002
32636.0,service,Consonant,294,service,355,the,9347.0,,,9,reviews-361545-0004
32637.0,year,Consonant,208,year,395,a,4555.0,,,15,reviews-361545-0004
32638.0,worth,Consonant,3,worth,3,,,,,17,reviews-361545-0004
32639.0,clothes,Consonant,9,clothes,9,,,,,20,reviews-361545-0004
32640.0,clothes,Consonant,9,clothes,9,,,,,29,reviews-361545-0004
32641.0,plastic,Consonant,1,plastic,1,,,,,32,reviews-361545-0004
32642.0,bags,Consonant,4,bag,15,,,,,33,reviews-361545-0004
32643.0,garbage,Consonant,1,garbage,1,,,,,46,reviews-361545-0004
32644.0,bags,Consonant,4,bag,15,,,six,25.0,47,reviews-361545-0004
32645.0,cost,Consonant,44,cost,56,the,9347.0,,,2,reviews-361545-0005
32646.0,patronage,Consonant,2,patronage,2,,,,,11,reviews-361545-0005
32647.0,future,Consonant,25,future,26,the,9347.0,,,18,reviews-361545-0005
32648.0,name,Consonant,111,name,130,,,,,9,reviews-361545-0006
32649.0,visit,Consonant,17,visit,25,,,,,13,reviews-361545-0006
32650.0,visit,Consonant,17,visit,25,,,,,23,reviews-361545-0006
32651.0,answer,Consonant,36,answer,53,,,,,3,reviews-361545-0007
32652.0,question,Consonant,58,question,153,the,9347.0,,,6,reviews-361545-0007
32653.0,laundry,Consonant,4,laundry,4,,,,,13,reviews-361545-0007
32654.0,checkout,Consonant,2,checkout,2,,,,,24,reviews-361545-0007
32655.0,line,Consonant,62,line,84,the,9347.0,,,25,reviews-361545-0007
32656.0,answer,Consonant,36,answer,53,the,9347.0,,,35,reviews-361545-0007
32657.0,rescue,Consonant,8,rescue,8,,,,,5,reviews-079375-0002
32658.0,puppy,Consonant,8,puppy,9,a,4555.0,,,6,reviews-079375-0002
32659.0,clinic,Consonant,6,clinic,6,this,886.0,,,9,reviews-079375-0002
32660.0,family,Consonant,106,family,127,,,,,20,reviews-079375-0002
32661.0,clock,Consonant,3,clock,3,the,9347.0,,,5,reviews-079375-0003
32662.0,puppy,Consonant,8,puppy,9,,,,,10,reviews-079375-0003
32663.0,life,Consonant,95,life,115,,,,,11,reviews-079375-0003
32664.0,vet,Consonant,39,vet,43,the,9347.0,,,8,reviews-079375-0004
32665.0,days,Consonant,125,day,332,,,3,89.0,11,reviews-079375-0004
32666.0,check,Consonant,11,check,21,,,,,19,reviews-079375-0004
32667.0,ups,Vowel,4,up,27,,,,,20,reviews-079375-0004
32668.0,times,Consonant,79,time,558,,,,,31,reviews-079375-0004
32669.0,people,Consonant,316,people,327,,,,,12,reviews-079375-0005
32670.0,bags,Consonant,4,bag,15,,,,,15,reviews-079375-0005
32671.0,cash,Consonant,23,cash,23,,,,,17,reviews-079375-0005
32672.0,day,Consonant,207,day,332,this,886.0,,,3,reviews-079375-0006
32673.0,people,Consonant,316,people,327,,,,,11,reviews-079375-0006
32674.0,kind,Consonant,37,kind,46,the,9347.0,,,17,reviews-079375-0006
32675.0,cash,Consonant,23,cash,23,,,,,22,reviews-079375-0006
32676.0,chance,Consonant,33,chance,39,the,9347.0,,,9,reviews-079375-0007
32677.0,people,Consonant,316,people,327,all,187.0,,,17,reviews-079375-0007
32678.0,world,Consonant,140,world,141,this,886.0,,,20,reviews-079375-0007
32679.0,vet,Consonant,39,vet,43,another,127.0,,,7,reviews-079375-0008
32680.0,animals,Consonant,38,animal,57,,,,,13,reviews-079375-0008
32681.0,hours,Vowel,55,hour,88,,,two,195.0,5,reviews-079375-0009
32682.0,drive,Consonant,4,drive,5,the,9347.0,,,14,reviews-079375-0009
32683.0,fact,Consonant,61,fact,69,,,,,2,reviews-079375-0010
32684.0,animals,Consonant,38,animal,57,,,,,9,reviews-079375-0010
32685.0,vet,Consonant,39,vet,43,the,9347.0,,,12,reviews-079375-0010
32686.0,animals,Consonant,38,animal,57,,,,,18,reviews-079375-0010
32687.0,scoop,Consonant,2,scoop,2,the,9347.0,,,6,reviews-231203-0001
32688.0,regular,Consonant,1,regular,2,a,4555.0,,,4,reviews-231203-0002
32689.0,food,Consonant,251,food,264,the,9347.0,,,2,reviews-231203-0003
32690.0,serivce,Consonant,1,service,355,the,9347.0,,,7,reviews-231203-0003
32691.0,mindset,Consonant,1,mindset,1,the,9347.0,,,8,reviews-231203-0004
32692.0,smokers,Consonant,2,smoker,4,,,,,14,reviews-231203-0004
32693.0,hurry,Consonant,4,hurry,4,any,368.0,,,23,reviews-231203-0004
32694.0,experience,Consonant,104,experience,116,,,,,3,reviews-231203-0005
32695.0,food,Consonant,251,food,264,the,9347.0,,,5,reviews-231203-0005
32696.0,part,Consonant,72,part,102,the,9347.0,,,13,reviews-231203-0005
32697.0,bartenders,Consonant,1,bartender,3,,,,,4,reviews-231203-0006
32698.0,waitresses,Consonant,1,waitress,6,the,9347.0,,,6,reviews-231203-0006
32699.0,things,Consonant,100,thing,200,,,two,195.0,25,reviews-231203-0006
32700.0,customers,Consonant,39,customer,109,,,,,30,reviews-231203-0006
32701.0,customers,Consonant,39,customer,109,,,,,33,reviews-231203-0006
32702.0,people,Consonant,316,people,327,,,,,47,reviews-231203-0006
32703.0,cases,Consonant,13,case,79,some,337.0,,,3,reviews-231203-0007
32704.0,result,Consonant,25,result,51,the,9347.0,,,5,reviews-231203-0007
32705.0,understaffing,Vowel,1,understaffing,1,,,,,9,reviews-231203-0007
32706.0,cases,Consonant,13,case,79,some,337.0,,,13,reviews-231203-0007
32707.0,staff,Consonant,118,staff,121,the,9347.0,,,15,reviews-231203-0007
32708.0,take,Consonant,8,take,8,,,,,8,reviews-231203-0008
32709.0,out,Vowel,11,out,11,,,,,10,reviews-231203-0008
32710.0,room,Consonant,95,room,117,,,,,17,reviews-231203-0008
32711.0,temperature,Consonant,9,temperature,12,,,,,18,reviews-231203-0008
32712.0,pub,Consonant,10,pub,11,,,,,3,reviews-231203-0010
32713.0,food,Consonant,251,food,264,,,,,6,reviews-231203-0010
32714.0,wings,Consonant,6,wing,11,,,,,9,reviews-231203-0010
32715.0,amount,Consonant,76,amount,85,a,4555.0,,,21,reviews-231203-0010
32716.0,time,Consonant,479,time,558,,,,,23,reviews-231203-0010
32717.0,touch,Consonant,16,touch,16,the,9347.0,,,4,reviews-326649-0001
32718.0,store,Consonant,64,store,74,this,886.0,,,6,reviews-326649-0002
32719.0,vehicles,Consonant,5,vehicle,17,all,187.0,,,10,reviews-326649-0002
32720.0,years,Consonant,186,year,395,,,,,18,reviews-326649-0002
32721.0,staff,Consonant,118,staff,121,the,9347.0,,,2,reviews-326649-0003
32722.0,customers,Consonant,39,customer,109,,,,,11,reviews-326649-0003
32723.0,safety,Consonant,9,safety,9,the,9347.0,,,12,reviews-326649-0003
32724.0,money,Consonant,111,money,113,,,,,17,reviews-326649-0003
32725.0,shop,Consonant,35,shop,45,a,4555.0,,,7,reviews-326649-0004
32726.0,appointments,Consonant,2,appointment,21,,,,,11,reviews-326649-0004
32727.0,staff,Consonant,118,staff,121,the,9347.0,,,15,reviews-326649-0004
32728.0,front,Consonant,31,front,31,,,,,17,reviews-326649-0004
32729.0,manner,Consonant,8,manner,8,a,4555.0,,,28,reviews-326649-0004
32730.0,comments,Consonant,52,comment,64,these,199.0,,,8,reviews-326649-0005
32731.0,people,Consonant,316,people,327,,,,,12,reviews-326649-0005
32732.0,world,Consonant,140,world,141,the,9347.0,,,16,reviews-326649-0005
32733.0,girl,Consonant,40,girl,64,the,9347.0,,,3,reviews-326649-0006
32734.0,fuse,Consonant,1,fuse,1,,,,,6,reviews-326649-0006
32735.0,problem,Consonant,86,problem,134,the,9347.0,,,7,reviews-326649-0006
32736.0,tech,Consonant,1,tech,1,,,,,6,reviews-326649-0007
32737.0,equipment,Consonant,12,equipment,12,the,9347.0,,,7,reviews-326649-0007
32738.0,town,Consonant,54,town,63,,,,,9,reviews-326649-0007
32739.0,world,Consonant,140,world,141,the,9347.0,,,7,reviews-326649-0008
32740.0,person,Consonant,84,person,89,any,368.0,,,17,reviews-326649-0008
32741.0,pedestal,Consonant,1,pedestal,1,a,4555.0,,,24,reviews-326649-0008
32742.0,business,Consonant,112,business,120,,,,,17,reviews-326649-0009
32743.0,owners,Vowel,15,owner,55,the,9347.0,,,18,reviews-326649-0009
32744.0,town,Consonant,54,town,63,this,886.0,,,21,reviews-326649-0009
32745.0,car,Consonant,113,car,123,,,,,4,reviews-326649-0010
32746.0,place,Consonant,276,place,337,this,886.0,,,6,reviews-070730-0001
32747.0,night,Consonant,96,night,103,,,,,8,reviews-070730-0001
32748.0,things,Consonant,100,thing,200,some,337.0,,,17,reviews-070730-0001
32749.0,menu,Consonant,25,menu,25,the,9347.0,,,20,reviews-070730-0001
32750.0,rolls,Consonant,8,roll,14,the,9347.0,,,25,reviews-070730-0001
32751.0,scallop,Consonant,1,scallop,2,,,,,28,reviews-070730-0001
32752.0,sashimi,Consonant,2,sashimi,2,,,,,29,reviews-070730-0001
32753.0,duck,Consonant,4,duck,4,,,,,31,reviews-070730-0001
32754.0,breast,Consonant,3,breast,3,,,,,32,reviews-070730-0001
32755.0,nigiri,Consonant,1,nigiri,1,,,,,33,reviews-070730-0001
32756.0,foie,Consonant,2,foie,2,,,,,35,reviews-070730-0001
32757.0,gras,Consonant,2,gras,2,,,,,36,reviews-070730-0001
32758.0,panko,Consonant,1,panko,1,,,,,38,reviews-070730-0001
32759.0,mussels,Consonant,2,mussel,2,,,,,39,reviews-070730-0001
32760.0,none,Consonant,20,none,20,,,,,42,reviews-070730-0001
32761.0,sticker,Consonant,2,sticker,2,,,,,51,reviews-070730-0001
32762.0,price,Consonant,140,price,197,the,9347.0,,,52,reviews-070730-0001
32763.0,roll,Consonant,6,roll,14,the,9347.0,,,7,reviews-070730-0002
32764.0,crab,Consonant,6,crab,6,,,,,10,reviews-070730-0002
32765.0,tuna,Consonant,3,tuna,3,,,,,12,reviews-070730-0002
