,adj_word,adj_word_len,adj_word_count,adj_lemma,adj_comb,num_adj,n_word,n_word_len,n_word_count,n_lemma,n_lemma_count,adj_id,n_id,sen_len,sen_id
12165.0,good,4,379,good,good,1,,0,,,,7,,17,reviews-071650-0014
12166.0,enough,6,44,enough,enough,1,,0,,,,8,,17,reviews-071650-0014
12167.0,better,6,112,better,better,1,places,6,36.0,place,163.0,3,4,11,reviews-071650-0015
12168.0,obligated,9,1,obligated,obligated,1,,0,,,,3,,8,reviews-018465-0002
12169.0,rich,4,8,rich,rich,1,,0,,,,8,,15,reviews-018465-0004
12170.0,new,3,252,new,new,1,job,3,51.0,job,62.0,12,13,15,reviews-018465-0004
12171.0,ridiculous,10,4,ridiculous,ridiculous,1,stylist,7,1.0,stylist,2.0,4,6,11,reviews-018465-0006
12172.0,expensive,9,31,expensive,expensive,1,,0,,,,19,,21,reviews-018465-0007
12173.0,blonde,6,2,blonde,blonde,1,,0,,,,6,,24,reviews-018465-0009
12174.0,whole,5,54,whole,whole,1,hair,4,8.0,hair,8.0,16,17,24,reviews-018465-0009
12175.0,gross,5,8,gross,gross,1,brown,5,1.0,brown,1.0,21,23,24,reviews-018465-0009
12176.0,other,5,320,other,other,1,stylists,8,1.0,stylist,2.0,2,3,22,reviews-018465-0010
12177.0,wonderful,9,39,wonderful,wonderful,1,,0,,,,13,,22,reviews-018465-0010
12178.0,terrible,8,14,terrible,terrible,1,job,3,51.0,job,62.0,4,5,24,reviews-018465-0012
12179.0,complete,8,16,complete,complete,1,jerk,4,1.0,jerk,1.0,9,10,24,reviews-018465-0012
12180.0,entire,6,34,entire,entire,1,time,4,156.0,time,191.0,12,13,24,reviews-018465-0012
12181.0,entire,6,34,entire,entire,1,way,3,53.0,way,65.0,4,5,7,reviews-018465-0013
12182.0,free,4,80,free,free,1,,0,,,,8,,15,reviews-018465-0014
12183.0,favorite,8,14,favorite,favorite,1,show,4,6.0,show,9.0,4,5,9,reviews-018465-0018
12184.0,sure,4,138,sure,sure,1,,0,,,,4,,15,reviews-018465-0019
12185.0,other,5,320,other,other,1,way,3,53.0,way,65.0,12,13,15,reviews-018465-0019
12186.0,good,4,379,good,good,1,job,3,51.0,job,62.0,7,8,14,reviews-018465-0020
12187.0,Absolute,8,1,absolute,Absolute,1,Nightmare,9,1.0,nightmare,2.0,1,2,3,reviews-018465-0021
12188.0,unhappy,7,4,unhappy,unhappy,1,,0,,,,2,,3,reviews-333243-0001
12189.0,first,5,117,first,first,1,experience,10,55.0,experience,68.0,7,8,22,reviews-333243-0002
12190.0,eligible,8,3,eligible,eligible,1,,0,,,,18,,20,reviews-333243-0004
12191.0,MORE,4,5,more,MORE,1,bill,4,2.0,bill,2.0,19,17,30,reviews-333243-0005
12192.0,original,8,16,original,original,1,return,6,3.0,return,3.0,27,28,30,reviews-333243-0005
12193.0,ordinary,8,3,ordinary,ordinary,1,,0,,,,36,,49,reviews-333243-0006
12194.0,Last,4,14,last,Last,1,year,4,58.0,year,120.0,1,2,33,reviews-333243-0010
12195.0,little,6,125,little,little,1,,0,,,,24,,33,reviews-333243-0010
12196.0,due,3,7,due,due,1,,0,,,,19,,48,reviews-333243-0012
12197.0,new,3,252,new,new,1,accountant,10,1.0,accountant,1.0,6,7,13,reviews-333243-0014
12198.0,sketchy,7,1,sketchy,"sketchy, sporadic",2,times,5,34.0,time,191.0,2,6,6,reviews-036133-0001
12199.0,sporadic,8,2,sporadic,"sketchy, sporadic",2,times,5,34.0,time,191.0,4,6,6,reviews-036133-0001
12200.0,good,4,379,good,good,1,deals,5,7.0,deal,36.0,5,6,12,reviews-036133-0004
12201.0,Sketchy,7,1,sketchy,Sketchy,1,,0,,,,1,,4,reviews-036133-0005
12202.0,right,5,51,right,right,1,,0,,,,3,,4,reviews-036133-0005
12203.0,few,3,137,few,few,1,days,4,39.0,day,96.0,14,15,16,reviews-036133-0006
12204.0,nice,4,93,nice,nice,1,,0,,,,19,,27,reviews-036133-0008
12205.0,professional,12,49,professional,professional,1,,0,,,,22,,27,reviews-036133-0008
12206.0,other,5,320,other,other,1,person,6,28.0,person,29.0,7,8,30,reviews-036133-0010
12207.0,other,5,320,other,other,1,person,6,28.0,person,29.0,2,3,18,reviews-036133-0011
12208.0,new,3,252,new,new,1,guy,3,11.0,guy,16.0,7,8,18,reviews-036133-0017
12209.0,several,7,60,several,several,1,times,5,34.0,time,191.0,9,10,18,reviews-036133-0017
12210.0,different,9,74,different,different,1,dates,5,3.0,date,12.0,4,8,15,reviews-036133-0018
12211.0,apologetic,10,1,apologetic,apologetic,1,,0,,,,14,,15,reviews-036133-0018
12212.0,cheap,5,29,cheap,cheap,1,table,5,2.0,table,6.0,18,13,24,reviews-036133-0019
12213.0,able,4,98,able,able,1,,0,,,,7,,44,reviews-036133-0020
12214.0,good,4,379,good,good,1,deal,4,25.0,deal,36.0,11,12,44,reviews-036133-0020
12215.0,nice,4,93,nice,nice,1,furniture,9,1.0,furniture,1.0,15,16,44,reviews-036133-0020
12216.0,communicative,13,4,communicative,communicative,1,,0,,,,27,,44,reviews-036133-0020
12217.0,Poor,4,6,poor,Poor,1,Service,7,23.0,service,165.0,1,2,2,reviews-026883-0001
12218.0,lower,5,13,lower,lower,1,rating,6,3.0,rating,4.0,7,8,13,reviews-026883-0004
12219.0,complete,8,16,complete,complete,1,suite,5,2.0,suite,3.0,12,8,20,reviews-026883-0009
12220.0,excellent,9,63,excellent,excellent,1,condition,9,7.0,condition,10.0,14,15,20,reviews-026883-0009
12221.0,clear,5,28,clear,clear,1,,0,,,,5,,60,reviews-026883-0010
12222.0,entire,6,34,entire,entire,1,set,3,4.0,set,5.0,7,8,60,reviews-026883-0010
12223.0,broke,5,1,broke,broke,1,,0,,,,17,,60,reviews-026883-0010
12224.0,necessary,9,25,necessary,necessary,1,pieces,6,7.0,piece,13.0,31,30,60,reviews-026883-0010
12225.0,back,4,7,back,back,1,legs,4,8.0,leg,12.0,39,40,60,reviews-026883-0010
12226.0,latter,6,6,latter,latter,1,,0,,,,22,,64,reviews-026883-0012
12227.0,future,6,10,future,future,1,point,5,19.0,point,27.0,43,44,64,reviews-026883-0012
12228.0,later,5,5,later,later,1,point,5,19.0,point,27.0,48,49,64,reviews-026883-0012
12229.0,later,5,5,later,later,1,point,5,19.0,point,27.0,58,59,64,reviews-026883-0012
12230.0,terrible,8,14,terrible,terrible,1,,0,,,,9,,19,reviews-026883-0013
12231.0,furniture,9,1,furniture,furniture,1,suites,6,1.0,suite,3.0,18,13,24,reviews-026883-0015
12232.0,poor,4,31,poor,poor,1,service,7,120.0,service,165.0,8,10,16,reviews-026883-0016
12233.0,terrible,8,14,terrible,terrible,1,service,7,120.0,service,165.0,12,15,16,reviews-026883-0016
12234.0,Excellent,9,26,excellent,Excellent,1,School,6,2.0,school,27.0,1,3,3,reviews-048363-0001
12235.0,nervous,7,7,nervous,nervous,1,wreck,5,1.0,wreck,1.0,18,19,27,reviews-048363-0002
12236.0,good,4,379,good,good,1,friend,6,17.0,friend,26.0,3,4,22,reviews-048363-0004
12237.0,Saintly,7,2,saintly,Saintly,1,Instructor,10,5.0,instructor,7.0,11,12,32,reviews-048363-0005
12238.0,Best,4,65,best,Best,1,Instructor,10,5.0,instructor,7.0,16,17,32,reviews-048363-0005
12239.0,calm,4,5,calm,calm,1,,0,,,,22,,32,reviews-048363-0005
12240.0,pleasant,8,21,pleasant,"pleasant, detailed",2,,0,,,,24,,32,reviews-048363-0005
12241.0,detailed,8,9,detailed,"pleasant, detailed",2,,0,,,,27,,32,reviews-048363-0005
12242.0,initial,7,17,initial,initial,1,lesson,6,3.0,lesson,4.0,6,7,36,reviews-048363-0007
12243.0,5th,3,4,5th,5th,1,attempt,7,2.0,attempt,6.0,13,14,36,reviews-048363-0007
12244.0,quick,5,28,quick,quick,1,,0,,,,18,,36,reviews-048363-0007
12245.0,initial,7,17,initial,initial,1,lesson,6,3.0,lesson,4.0,34,35,36,reviews-048363-0007
12246.0,initial,7,17,initial,initial,1,lesson,6,3.0,lesson,4.0,5,6,29,reviews-048363-0008
12247.0,ready,5,35,ready,ready,1,,0,,,,28,,29,reviews-048363-0008
12248.0,comfortable,11,23,comfortable,comfortable,1,,0,,,,14,,18,reviews-048363-0010
12249.0,able,4,98,able,able,1,,0,,,,10,,23,reviews-048363-0012
12250.0,own,3,94,own,own,1,,0,,,,9,,10,reviews-048363-0016
12251.0,true,4,26,true,true,1,recommendation,14,2.0,recommendation,2.0,13,9,37,reviews-048363-0018
12252.0,Saintly,7,2,saintly,Saintly,1,Instructor,10,5.0,instructor,7.0,23,24,37,reviews-048363-0018
12253.0,Simple,6,3,simple,"Simple, Best",2,Instructor,10,5.0,instructor,7.0,27,30,37,reviews-048363-0018
12254.0,Best,4,65,best,"Simple, Best",2,Instructor,10,5.0,instructor,7.0,29,30,37,reviews-048363-0018
12255.0,Best,4,65,best,Best,1,school,6,21.0,school,27.0,32,34,37,reviews-048363-0018
12256.0,Chinese,7,22,chinese,Chinese,1,Restaurants,11,1.0,restaurant,39.0,19,20,26,reviews-160073-0002
12257.0,Chinese,7,22,chinese,Chinese,1,food,4,106.0,food,126.0,24,25,26,reviews-160073-0002
12258.0,authentic,9,7,authentic,authentic,1,,0,,,,9,,39,reviews-160073-0005
12259.0,other,5,320,other,"other, Chinese",2,restaurant,10,27.0,restaurant,39.0,15,17,39,reviews-160073-0005
12260.0,Chinese,7,22,chinese,"other, Chinese",2,restaurant,10,27.0,restaurant,39.0,16,17,39,reviews-160073-0005
12261.0,little,6,125,little,little,1,restaurant,10,27.0,restaurant,39.0,8,9,26,reviews-160073-0006
12262.0,best,4,210,best,best,1,,0,,,,4,,12,reviews-160073-0008
12263.0,perfect,7,29,perfect,perfect,1,,0,,,,8,,9,reviews-160073-0010
12264.0,fresh,5,33,fresh,fresh,1,,0,,,,8,,9,reviews-160073-0011
12265.0,reasonable,10,32,reasonable,reasonable,1,,0,,,,5,,13,reviews-160073-0012
12266.0,pleasant,8,21,pleasant,pleasant,1,,0,,,,7,,11,reviews-160073-0013
12267.0,quick,5,28,quick,quick,1,,0,,,,4,,12,reviews-160073-0014
12268.0,most,4,64,most,most,1,places,6,36.0,place,163.0,12,13,14,reviews-160073-0015
12269.0,Excellent,9,26,excellent,"Excellent, Chinese",2,night,5,31.0,night,37.0,6,7,33,reviews-160073-0016
12270.0,Chinese,7,22,chinese,"Excellent, Chinese",2,night,5,31.0,night,37.0,10,7,33,reviews-160073-0016
12271.0,more,4,201,more,more,1,,0,,,,7,,8,reviews-160073-0017
12272.0,nice,4,93,nice,nice,1,comments,8,11.0,comment,12.0,17,18,45,reviews-160073-0019
12273.0,false,5,10,false,false,1,,0,,,,6,,7,reviews-160073-0021
12274.0,BEST,4,14,best,BEST,1,,0,,,,7,,8,reviews-160073-0022
12275.0,good,4,379,good,good,1,doctor,6,13.0,doctor,18.0,9,10,10,reviews-148971-0001
12276.0,sure,4,138,sure,sure,1,,0,,,,4,,41,reviews-148971-0002
12277.0,other,5,320,other,other,1,doctors,7,4.0,doctor,18.0,10,11,41,reviews-148971-0002
12278.0,personal,8,26,personal,personal,1,experience,10,55.0,experience,68.0,19,20,41,reviews-148971-0002
12279.0,CRUEL,5,1,cruel,CRUEL,1,man,3,14.0,man,32.0,38,29,41,reviews-148971-0002
12280.0,UNCARING,8,1,uncaring,UNCARING,1,,0,,,,40,,41,reviews-148971-0002
12281.0,bicuspid,8,1,bicuspid,"bicuspid, aortic",2,valve,5,2.0,valve,2.0,9,11,17,reviews-148971-0003
12282.0,aortic,6,2,aortic,"bicuspid, aortic",2,valve,5,2.0,valve,2.0,10,11,17,reviews-148971-0003
12283.0,critical,8,4,critical,"critical, aortic",2,stenosis,8,2.0,stenosis,2.0,14,16,17,reviews-148971-0003
12284.0,aortic,6,2,aortic,"critical, aortic",2,stenosis,8,2.0,stenosis,2.0,15,16,17,reviews-148971-0003
12285.0,different,9,74,different,different,1,things,6,39.0,thing,102.0,10,11,12,reviews-148971-0007
12286.0,sorry,5,18,sorry,sorry,1,,0,,,,8,,9,reviews-148971-0010
12287.0,inoperable,10,3,inoperable,inoperable,1,,0,,,,5,,13,reviews-148971-0011
12288.0,inoperable,10,3,inoperable,"inoperable, inoperable",2,,0,,,,10,,28,reviews-148971-0012
12289.0,inoperable,10,3,inoperable,"inoperable, inoperable",2,,0,,,,19,,28,reviews-148971-0012
12290.0,middle,6,5,middle,middle,1,,0,,,,4,,23,reviews-148971-0013
12291.0,aged,4,4,aged,aged,1,,0,,,,5,,23,reviews-148971-0013
12292.0,other,5,320,other,other,1,alternatives,12,3.0,alternative,7.0,21,22,23,reviews-148971-0013
12293.0,other,5,320,other,other,1,day,3,54.0,day,96.0,8,9,32,reviews-148971-0015
12294.0,comforting,10,2,comforting,comforting,1,,0,,,,15,,32,reviews-148971-0015
12295.0,other,5,320,other,other,1,hospitals,9,1.0,hospital,5.0,35,36,64,reviews-148971-0017
12296.0,below,5,2,below,"below, bad",2,experience,10,55.0,experience,68.0,7,10,12,reviews-290594-0001
12297.0,bad,3,75,bad,"below, bad",2,experience,10,55.0,experience,68.0,9,10,12,reviews-290594-0001
12298.0,bad,3,75,bad,bad,1,experience,10,55.0,experience,68.0,12,13,16,reviews-290594-0002
12299.0,inclined,8,2,inclined,inclined,1,,0,,,,6,,25,reviews-290594-0003
12300.0,clean,5,51,clean,clean,1,,0,,,,11,,23,reviews-290594-0004
12301.0,unfortunate,11,2,unfortunate,unfortunate,1,,0,,,,3,,22,reviews-290594-0005
12302.0,perfect,7,29,perfect,perfect,1,dog,3,7.0,dog,14.0,10,12,22,reviews-290594-0005
12303.0,right,5,51,right,right,1,opportunity,11,3.0,opportunity,7.0,17,18,22,reviews-290594-0005
12304.0,unrealistic,11,1,unrealistic,unrealistic,1,expectations,12,1.0,expectation,1.0,25,26,39,reviews-290594-0006
12305.0,other,5,320,other,other,1,dogs,4,6.0,dog,14.0,37,38,39,reviews-290594-0006
12306.0,good,4,379,good,good,1,,0,,,,15,,34,reviews-290594-0007
12307.0,able,4,98,able,able,1,,0,,,,20,,34,reviews-290594-0007
12308.0,willing,7,30,willing,willing,1,,0,,,,22,,34,reviews-290594-0007
12309.0,own,3,94,own,own,1,statement,9,3.0,statement,17.0,7,8,35,reviews-290594-0008
12310.0,safe,4,24,safe,safe,1,,0,,,,31,,35,reviews-290594-0008
12311.0,potential,9,9,potential,potential,1,problems,8,10.0,problem,28.0,33,34,35,reviews-290594-0008
12312.0,young,5,42,young,young,1,dog,3,7.0,dog,14.0,13,14,46,reviews-290594-0009
12313.0,little,6,125,little,little,1,doubt,5,2.0,doubt,3.0,19,20,46,reviews-290594-0009
12314.0,good,4,379,good,good,1,,0,,,,35,,46,reviews-290594-0009
12315.0,other,5,320,other,other,1,people,6,110.0,people,115.0,7,8,11,reviews-290594-0010
12316.0,used,4,5,used,used,1,,0,,,,35,,49,reviews-290594-0011
12317.0,good,4,379,good,good,1,reason,6,15.0,reason,25.0,10,11,27,reviews-290594-0012
12318.0,reasonable,10,32,reasonable,reasonable,1,,0,,,,17,,27,reviews-290594-0012
12319.0,perfect,7,29,perfect,"perfect, much",2,,0,,,,6,,28,reviews-290594-0013
12320.0,little,6,125,little,little,1,,0,,,,17,,28,reviews-290594-0013
12321.0,much,4,102,much,"perfect, much",2,,0,,,,18,,28,reviews-290594-0013
12322.0,little,6,125,little,little,1,,0,,,,3,,40,reviews-290594-0014
12323.0,reasonable,10,32,reasonable,reasonable,1,,0,,,,5,,40,reviews-290594-0014
12324.0,personal,8,26,personal,personal,1,attacks,7,13.0,attack,19.0,21,22,40,reviews-290594-0014
12325.0,own,3,94,own,own,1,ego,3,1.0,ego,2.0,38,39,40,reviews-290594-0014
12326.0,Dumbest,7,1,dumbest,Dumbest,1,F'ers,5,1.0,f'er,1.0,1,2,3,reviews-351561-0001
12327.0,far,3,5,far,far,1,township,8,1.0,township,1.0,33,20,39,reviews-351561-0007
12328.0,exact,5,6,exact,exact,1,ADDRESS,7,1.0,address,9.0,9,10,11,reviews-351561-0012
12329.0,exact,5,6,exact,exact,1,address,7,7.0,address,9.0,34,35,54,reviews-351561-0015
12330.0,sure,4,138,sure,sure,1,,0,,,,50,,54,reviews-351561-0015
12331.0,sure,4,138,sure,sure,1,,0,,,,4,,16,reviews-351561-0016
12332.0,much,4,102,much,much,1,yelling,7,1.0,yelling,1.0,4,5,21,reviews-351561-0025
12333.0,Quick,5,3,quick,Quick,1,,0,,,,1,,12,reviews-043020-0001
12334.0,quick,5,28,quick,quick,1,,0,,,,7,,12,reviews-043020-0001
12335.0,polite,6,4,polite,polite,1,,0,,,,4,,26,reviews-043020-0003
12336.0,eager,5,7,eager,"eager, willing",2,,0,,,,6,,26,reviews-043020-0003
12337.0,willing,7,30,willing,"eager, willing",2,,0,,,,12,,26,reviews-043020-0003
12338.0,good,4,379,good,good,1,,0,,,,19,,20,reviews-043020-0011
12339.0,frustrated,10,4,frustrated,frustrated,1,,0,,,,4,,72,reviews-043020-0014
12340.0,deep,4,12,deep,deep,1,board,5,3.0,board,3.0,33,25,72,reviews-043020-0014
12341.0,happy,5,57,happy,happy,1,customer,8,11.0,customer,21.0,63,64,72,reviews-043020-0014
12342.0,dissatisfied,12,2,dissatisfied,dissatisfied,1,customer,8,11.0,customer,21.0,70,71,72,reviews-043020-0014
12343.0,other,5,320,other,other,1,quotes,6,2.0,quote,9.0,8,9,15,reviews-043020-0018
12344.0,poor,4,31,poor,poor,1,up,2,3.0,up,3.0,18,22,40,reviews-043020-0019
12345.0,last,4,145,last,last,1,minute,6,6.0,minute,19.0,8,9,14,reviews-363685-0001
12346.0,worth,5,32,worth,worth,1,Lots,4,1.0,lot,8.0,12,1,14,reviews-363685-0001
12347.0,same,4,152,same,same,1,loop,4,1.0,loop,1.0,12,14,21,reviews-363685-0002
12348.0,last,4,145,last,last,1,minute,6,6.0,minute,19.0,15,16,18,reviews-363685-0003
12349.0,2nd,3,3,2nd,2nd,1,floor,5,2.0,floor,4.0,9,10,19,reviews-363685-0005
12350.0,3rd,3,2,3rd,3rd,1,,0,,,,18,,19,reviews-363685-0005
12351.0,large,5,46,large,large,1,suitcases,9,1.0,suitcase,1.0,14,15,25,reviews-363685-0006
12352.0,other,5,320,other,other,1,words,5,10.0,word,16.0,2,3,18,reviews-363685-0007
12353.0,open,4,40,open,open,1,one,3,38.0,one,68.0,12,6,14,reviews-363685-0008
12354.0,gone,4,6,gone,gone,1,,0,,,,4,,5,reviews-363685-0011
12355.0,sure,4,138,sure,sure,1,,0,,,,10,,11,reviews-363685-0015
12356.0,late,4,33,late,late,1,checkout,8,1.0,checkout,1.0,7,8,43,reviews-363685-0017
12357.0,first,5,117,first,first,1,hour,4,7.0,hour,20.0,22,23,43,reviews-363685-0017
12358.0,second,6,39,second,second,1,hour,4,7.0,hour,20.0,29,30,43,reviews-363685-0017
12359.0,full,4,52,full,full,1,day,3,54.0,day,96.0,39,40,43,reviews-363685-0017
12360.0,uninspired,10,1,uninspired,uninspired,1,bread,5,2.0,bread,2.0,3,4,20,reviews-363685-0024
12361.0,individual,10,6,individual,individual,1,things,6,39.0,thing,102.0,10,12,20,reviews-363685-0024
12362.0,hot,3,23,hot,hot,1,water,5,16.0,water,19.0,7,8,17,reviews-363685-0025
12363.0,weak,4,4,weak,weak,1,coffee,6,5.0,coffee,6.0,15,16,17,reviews-363685-0025
12364.0,clean,5,51,clean,clean,1,,0,,,,3,,20,reviews-363685-0027
12365.0,weird,5,4,weird,"weird, dated",2,combo,5,2.0,combo,2.0,8,15,20,reviews-363685-0027
12366.0,dated,5,1,dated,"weird, dated",2,combo,5,2.0,combo,2.0,10,15,20,reviews-363685-0027
12367.0,clean,5,51,clean,clean,1,,0,,,,3,,11,reviews-363685-0028
12368.0,dual,4,4,dual,dual,1,heads,5,2.0,head,4.0,7,9,15,reviews-363685-0030
12369.0,Free,4,3,free,Free,1,parking,7,3.0,parking,3.0,1,2,3,reviews-363685-0033
12370.0,last,4,145,last,last,1,minute,6,6.0,minute,19.0,10,11,26,reviews-363685-0034
12371.0,worst,5,22,worst,worst,1,thing,5,60.0,thing,102.0,2,3,39,reviews-053248-0002
12372.0,many,4,192,many,many,1,people,6,110.0,people,115.0,16,17,39,reviews-053248-0002
12373.0,hyperbolic,10,1,hyperbolic,hyperbolic,1,reviews,7,14.0,review,20.0,19,20,39,reviews-053248-0002
12374.0,fine,4,48,fine,"fine, little",2,restaurant,10,27.0,restaurant,39.0,17,19,24,reviews-053248-0003
12375.0,little,6,125,little,"fine, little",2,restaurant,10,27.0,restaurant,39.0,18,19,24,reviews-053248-0003
12376.0,unique,6,15,unique,unique,1,food,4,106.0,food,126.0,22,23,24,reviews-053248-0003
12377.0,best,4,210,best,best,1,,0,,,,4,,17,reviews-053248-0005
12378.0,unique,6,15,unique,unique,1,food,4,106.0,food,126.0,7,8,17,reviews-053248-0005
12379.0,very,4,5,very,very,1,beginning,9,1.0,beginning,1.0,12,13,17,reviews-053248-0005
12380.0,smallest,8,3,smallest,smallest,1,plates,6,1.0,plate,3.0,6,7,34,reviews-053248-0006
12381.0,excellent,9,63,excellent,excellent,1,,0,,,,5,,21,reviews-053248-0007
12382.0,enough,6,44,enough,enough,1,forkfuls,8,1.0,forkful,1.0,12,13,21,reviews-053248-0007
12383.0,more,4,201,more,more,1,,0,,,,21,,47,reviews-053248-0009
12384.0,up,2,4,up,up,1,experience,10,55.0,experience,68.0,5,10,11,reviews-053248-0010
12385.0,down,4,3,down,down,1,,0,,,,9,,11,reviews-053248-0010
12386.0,vegetarian,10,3,vegetarian,vegetarian,1,dishes,6,4.0,dish,7.0,2,3,24,reviews-053248-0011
12387.0,lighter,7,5,lighter,lighter,1,fare,4,2.0,fare,3.0,5,6,24,reviews-053248-0011
12388.0,spot,4,2,spot,"spot, dry",2,,0,,,,10,,24,reviews-053248-0011
12389.0,on,2,4,on,on,1,,0,,,,12,,24,reviews-053248-0011
12390.0,dry,3,11,dry,"spot, dry",2,,0,,,,19,,24,reviews-053248-0011
12391.0,overcooked,10,2,overcooked,overcooked,1,,0,,,,23,,24,reviews-053248-0011
12392.0,chewy,5,1,chewy,chewy,1,fat,3,2.0,fat,2.0,9,10,26,reviews-053248-0012
12393.0,juicy,5,3,juicy,"juicy, crispy",2,delicacy,8,2.0,delicacy,2.0,16,19,26,reviews-053248-0012
12394.0,crispy,6,1,crispy,"juicy, crispy",2,delicacy,8,2.0,delicacy,2.0,18,19,26,reviews-053248-0012
12395.0,other,5,320,other,other,1,establishments,14,4.0,establishment,8.0,24,25,26,reviews-053248-0012
12396.0,interesting,11,19,interesting,interesting,1,,0,,,,8,,16,reviews-053248-0013
12397.0,good,4,379,good,good,1,,0,,,,10,,11,reviews-053248-0015
12398.0,warm,4,21,warm,warm,1,cake,4,5.0,cake,6.0,2,4,23,reviews-053248-0016
12399.0,tasty,5,7,tasty,tasty,1,,0,,,,7,,23,reviews-053248-0016
12400.0,warm,4,21,warm,warm,1,temperature,11,1.0,temperature,2.0,16,13,23,reviews-053248-0016
12401.0,average,7,7,average,average,1,,0,,,,3,,35,reviews-053248-0018
12402.0,special,7,33,special,special,1,,0,,,,7,,35,reviews-053248-0018
12403.0,excellent,9,63,excellent,excellent,1,,0,,,,16,,35,reviews-053248-0018
12404.0,better,6,112,better,better,1,job,3,51.0,job,62.0,20,21,35,reviews-053248-0018
12405.0,communicative,13,4,communicative,communicative,1,,0,,,,28,,35,reviews-053248-0018
12406.0,friendly,8,84,friendly,"friendly, capable",2,,0,,,,30,,35,reviews-053248-0018
12407.0,capable,7,10,capable,"friendly, capable",2,,0,,,,34,,35,reviews-053248-0018
12408.0,golden,6,8,golden,golden,1,,0,,,,15,,41,reviews-053248-0019
12409.0,many,4,192,many,"many, golden",2,reviews,7,14.0,review,20.0,24,26,41,reviews-053248-0019
12410.0,golden,6,8,golden,"many, golden",2,reviews,7,14.0,review,20.0,25,26,41,reviews-053248-0019
12411.0,decent,6,12,decent,"decent, little, expensive",3,experience,10,55.0,experience,68.0,37,40,41,reviews-053248-0019
12412.0,little,6,125,little,"decent, little, expensive",3,experience,10,55.0,experience,68.0,38,40,41,reviews-053248-0019
12413.0,expensive,9,31,expensive,"decent, little, expensive",3,experience,10,55.0,experience,68.0,39,40,41,reviews-053248-0019
12414.0,fantastic,9,19,fantastic,fantastic,1,,0,,,,9,,38,reviews-053248-0020
12415.0,middle,6,5,middle,middle,1,,0,,,,17,,38,reviews-053248-0020
12416.0,eastern,7,5,eastern,eastern,1,food,4,106.0,food,126.0,19,20,38,reviews-053248-0020
12417.0,succulent,9,1,succulent,succulent,1,duck,4,1.0,duck,1.0,24,25,38,reviews-053248-0020
12418.0,tasty,5,7,tasty,tasty,1,lamb,4,1.0,lamb,1.0,27,28,38,reviews-053248-0020
12419.0,decent,6,12,decent,decent,1,portion,7,9.0,portion,10.0,30,31,38,reviews-053248-0020
12420.0,warm,4,21,warm,warm,1,desserts,8,1.0,dessert,3.0,35,37,38,reviews-053248-0020
12421.0,only,4,66,only,only,1,openings,8,1.0,opening,3.0,19,20,21,reviews-053248-0021
