,adj_word,adj_lemma,adj_id,adj_comb,num_adj,n_word,n_lemma,n_id,sen_len,sen_id
9859,same,same,16,same,1,stuff,stuff,17,18,reviews-015148-0003
9860,little,little,10,little,1,princess,princess,11,12,reviews-015148-0004
9861,Antique,antique,1,Antique,1,Fixtures,fixture,4,6,reviews-017235-0001
9862,Great,great,1,Great,1,place,place,2,6,reviews-017235-0002
9863,Antique,antique,4,Antique,1,Lighting,lighting,5,6,reviews-017235-0002
9864,huge,huge,4,huge,1,showroom,showroom,7,16,reviews-017235-0003
9865,many,many,5,"many, antique",2,fixtures,fixture,8,15,reviews-017235-0004
9866,antique,antique,6,"many, antique",2,fixtures,fixture,8,15,reviews-017235-0004
9867,custom,custom,12,custom,1,lighting,lighting,13,15,reviews-017235-0004
9868,largest,largest,6,largest,1,collection,collection,7,11,reviews-017235-0005
9869,Vintage,vintage,3,Vintage,1,Chandeliers,chandelier,8,9,reviews-017235-0006
9870,Contemporary,contemporary,5,"Contemporary, Modern",2,,,,9,reviews-017235-0006
9871,Modern,modern,7,"Contemporary, Modern",2,,,,9,reviews-017235-0006
9872,custom,custom,7,custom,1,lighting,lighting,8,14,reviews-017235-0007
9873,Great,great,1,Great,1,Food,food,2,6,reviews-112661-0001
9874,Awesome,awesome,3,Awesome,1,food,food,4,6,reviews-112661-0001
9875,Awesome,awesome,5,Awesome,1,service,service,6,6,reviews-112661-0001
9876,new,new,6,new,1,someplace,someplace,5,8,reviews-112661-0002
9877,good,good,18,good,1,,,,19,reviews-112661-0004
9878,good,good,9,good,1,,,,11,reviews-112661-0005
9879,great,great,10,great,1,,,,11,reviews-112661-0006
9880,awesome,awesome,9,awesome,1,Platter,platter,6,20,reviews-112661-0007
9881,broken,broken,14,broken,1,,,,15,reviews-183172-0002
9882,happy,happy,4,happy,1,,,,34,reviews-183172-0003
9883,wavy,wavy,12,wavy,1,,,,34,reviews-183172-0003
9884,uneven,uneven,14,uneven,1,edges,edge,15,34,reviews-183172-0003
9885,short,short,13,short,1,,,,26,reviews-183172-0004
9886,big,big,18,big,1,toes,toe,19,26,reviews-183172-0004
9887,infected,infected,25,infected,1,,,,26,reviews-183172-0004
9888,asian,asian,7,asian,1,food,food,8,30,reviews-334388-0002
9889,Vietnamese,vietnamese,16,Vietnamese,1,food,food,17,30,reviews-334388-0002
9890,real,real,24,real,1,things,thing,25,30,reviews-334388-0002
9891,Cold,cold,1,Cold,1,,,,15,reviews-334388-0003
9892,slimy,slimy,3,"slimy, tasteless",2,,,,15,reviews-334388-0003
9893,tasteless,tasteless,5,"slimy, tasteless",2,,,,15,reviews-334388-0003
9894,same,same,9,same,1,,,,15,reviews-334388-0003
9895,good,good,2,good,1,,,,14,reviews-334388-0004
9896,great,great,5,great,1,,,,14,reviews-334388-0004
9897,Worth,worth,1,Worth,1,,,,3,reviews-388799-0001
9898,Every,every,2,Every,1,Penny,penny,3,3,reviews-388799-0001
9899,last,last,9,last,1,night,night,10,17,reviews-388799-0002
9900,amazing,amazing,16,amazing,1,,,,17,reviews-388799-0002
9901,best,best,12,best,1,,,,16,reviews-388799-0004
9902,best,best,12,best,1,dessert,dessert,13,17,reviews-388799-0005
9903,worth,worth,10,worth,1,,,,13,reviews-388799-0006
9904,BEST,best,1,"BEST, CHINESE",2,RESTAURANT,restaurant,3,5,reviews-009970-0001
9905,CHINESE,chinese,2,"BEST, CHINESE",2,RESTAURANT,restaurant,3,5,reviews-009970-0001
9906,best,best,4,"best, Chinese",2,food,food,6,11,reviews-009970-0002
9907,Chinese,chinese,5,"best, Chinese",2,food,food,6,11,reviews-009970-0002
9908,excellent,excellent,5,"excellent, awesome",2,,,,21,reviews-009970-0003
9909,new,new,10,new,1,renovation,renovation,11,21,reviews-009970-0003
9910,awesome,awesome,20,"excellent, awesome",2,,,,21,reviews-009970-0003
9911,friendly,friendly,10,friendly,1,polite,polite,8,11,reviews-009970-0004
9912,oriented,oriented,7,oriented,1,,,,15,reviews-009970-0006
9913,awesome,awesome,4,awesome,1,,,,5,reviews-219262-0002
9914,professional,professional,5,professional,1,,,,6,reviews-219262-0004
9915,early,early,15,early,1,morning,morning,17,18,reviews-219262-0005
9916,wonderful,wonderful,3,wonderful,1,company,company,4,5,reviews-219262-0007
9917,worse,worse,9,worse,1,,,,10,reviews-130795-0005
9918,Professional,professional,1,Professional,1,,,,3,reviews-192737-0001
9919,inspiring,inspiring,3,inspiring,1,,,,3,reviews-192737-0001
9920,first,first,9,first,1,class,class,10,28,reviews-192737-0002
9921,else,else,14,else,1,,,,15,reviews-192737-0004
9922,great,great,7,great,1,rangoon,rangoon,4,24,reviews-037794-0002
9923,spicy,spicy,14,spicy,1,tofu,tofu,9,24,reviews-037794-0002
9924,good,good,16,good,1,,,,24,reviews-037794-0002
9925,good,good,23,good,1,satay,satay,19,24,reviews-037794-0002
9926,nice,nice,4,nice,1,,,,11,reviews-037794-0004
9927,Cute,cute,1,Cute,1,place,place,2,3,reviews-037794-0005
9928,native,native,3,"native, southern",2,,,,17,reviews-010450-0001
9929,southern,southern,4,"native, southern",2,,,,17,reviews-010450-0001
9930,authentic,authentic,14,"authentic, Mexican",2,food,food,16,17,reviews-010450-0001
9931,Mexican,mexican,15,"authentic, Mexican",2,food,food,16,17,reviews-010450-0001
9932,alright,alright,3,alright,1,,,,4,reviews-010450-0004
9933,only,only,2,only,1,complaint,complaint,3,7,reviews-010450-0005
9934,fabulous,fabulous,5,fabulous,1,,,,13,reviews-010450-0006
9935,watery,watery,5,watery,1,,,,7,reviews-010450-0007
9936,many,many,4,"many, wonderful, great",3,places,place,7,20,reviews-150192-0001
9937,wonderful,wonderful,5,"many, wonderful, great",3,places,place,7,20,reviews-150192-0001
9938,great,great,6,"many, wonderful, great",3,places,place,7,20,reviews-150192-0001
9939,dry,dry,4,dry,1,,,,15,reviews-150192-0003
9940,good,good,11,good,1,,,,15,reviews-150192-0003
9941,wrong,wrong,5,wrong,1,dish,dish,6,13,reviews-150192-0005
9942,poor,poor,12,poor,1,,,,13,reviews-150192-0005
9943,okay,okay,3,okay,1,,,,13,reviews-150192-0006
9944,great,great,5,great,1,,,,13,reviews-150192-0006
9945,late,late,11,late,1,lunch,lunch,12,13,reviews-150192-0006
9946,horrible,horrible,6,horrible,1,noise,noise,7,12,reviews-295727-0002
9947,entie,entire,5,entie,1,roof,roof,6,17,reviews-295727-0004
9948,else,else,13,else,1,,,,17,reviews-295727-0004
9949,next,next,4,next,1,day,day,5,14,reviews-295727-0005
9950,next,next,3,next,1,hailstorm,hailstorm,4,19,reviews-295727-0006
9951,tricky,tricky,1,"tricky, short",2,guy,guy,3,3,reviews-268673-0001
9952,short,short,2,"tricky, short",2,guy,guy,3,3,reviews-268673-0001
9953,new,new,2,new,1,management,management,3,14,reviews-268673-0002
9954,tricky,tricky,5,tricky,1,,,,14,reviews-268673-0002
9955,New,new,8,New,1,movies,movie,9,32,reviews-268673-0003
9956,more,more,30,more,1,,,,32,reviews-268673-0003
9957,more,more,8,more,1,,,,11,reviews-268673-0004
9958,cramped,cramped,7,cramped,1,pain,pain,5,20,reviews-268673-0005
9959,un-ruly,unruly,9,un-ruly,1,,,,20,reviews-268673-0005
9960,next,next,13,next,1,door,door,14,20,reviews-268673-0005
9961,Small,small,1,Small,1,Firm,firm,2,5,reviews-077414-0001
9962,Great,great,4,Great,1,Service,service,5,5,reviews-077414-0001
9963,attentive,attentive,5,attentive,1,,,,27,reviews-077414-0002
9964,legal,legal,21,legal,1,issue,issue,22,27,reviews-077414-0002
9965,bigger,bigger,19,bigger,1,offices,office,20,23,reviews-077414-0003
9966,first,first,6,first,1,time,time,7,45,reviews-114849-0001
9967,subsequent,subsequent,31,subsequent,1,delivery,delivery,32,45,reviews-114849-0001
9968,highest,highest,16,highest,1,standard,standard,17,18,reviews-114849-0002
9969,overseas,overseas,7,overseas,1,delivery,delivery,9,10,reviews-114849-0003
9970,second,second,5,second,1,home,home,6,18,reviews-005636-0002
9971,serious,serious,4,serious,1,,,,22,reviews-005636-0003
9972,non-commercial,non-commercial,10,non-commercial,1,,,,22,reviews-005636-0003
9973,like,like,11,like,1,atmosphere,atmosphere,12,22,reviews-005636-0003
9974,best,best,18,best,1,place,place,19,22,reviews-005636-0003
9975,humble,humble,5,"humble, surprised",2,gym,gym,6,36,reviews-005636-0004
9976,surprised,surprised,24,"humble, surprised",2,gym,gym,6,36,reviews-005636-0004
9977,addicting,addicting,29,addicting,1,,,,36,reviews-005636-0004
9978,Over-rated,over-rated,1,Over-rated,1,,,,2,reviews-004574-0001
9979,over-rated,over-rated,4,over-rated,1,,,,5,reviews-004574-0002
9980,hard,hard,3,hard,1,,,,22,reviews-004574-0003
9981,mexican,mexican,9,mexican,1,food,food,10,22,reviews-004574-0003
9982,bland,bland,12,bland,1,,,,22,reviews-004574-0003
9983,equivalent,equivalent,15,equivalent,1,,,,22,reviews-004574-0003
9984,poor,poor,4,poor,1,,,,5,reviews-004574-0004
9985,American,american,23,American,1,cheese,cheese,24,25,reviews-004574-0006
9986,great,great,15,great,1,,,,27,reviews-329991-0001
9987,happy,happy,4,happy,1,,,,31,reviews-329991-0003
9988,please,please,12,please,1,,,,31,reviews-329991-0003
9989,happy,happy,4,happy,1,,,,14,reviews-329991-0004
9990,black,black,6,black,1,belt,belt,7,12,reviews-274498-0001
9991,former,former,9,former,1,,,,12,reviews-274498-0001
9992,Best,best,1,Best,1,mma,mma,5,20,reviews-274498-0003
9993,real,real,10,real,1,instructor,instructor,11,17,reviews-274498-0004
9994,wrong,wrong,17,wrong,1,,,,18,reviews-274498-0005
9995,Good,good,1,Good,1,Pizza,pizza,2,6,reviews-031113-0001
9996,good,good,5,good,1,price,price,6,6,reviews-031113-0001
9997,several,several,8,several,1,,,,27,reviews-031113-0002
9998,local,local,11,local,1,places,place,12,27,reviews-031113-0002
9999,first,first,17,first,1,,,,27,reviews-031113-0002
10000,good,good,6,good,1,,,,35,reviews-031113-0003
10001,only,only,9,"only, bad",2,one,one,11,35,reviews-031113-0003
10002,bad,bad,10,"only, bad",2,one,one,11,35,reviews-031113-0003
10003,little,little,27,little,1,,,,35,reviews-031113-0003
10004,good,good,34,good,1,night,night,18,35,reviews-031113-0003
10005,better,better,9,better,1,ones,one,10,15,reviews-031113-0004
10006,HORRIBLE,horrible,1,HORRIBLE,1,SERVICE,service,2,3,reviews-039856-0001
10007,horrible,horrible,2,horrible,1,service,service,3,8,reviews-039856-0002
10008,rude,rude,4,rude,1,,,,11,reviews-039856-0003
10009,supreme,supreme,9,supreme,1,beings,being,10,21,reviews-039856-0004
10010,rude,rude,10,rude,1,,,,16,reviews-039856-0005
10011,good,good,4,good,1,place,place,5,5,reviews-394662-0001
10012,great,great,11,great,1,,,,12,reviews-394662-0002
10013,great,great,4,great,1,selection,selection,5,17,reviews-394662-0003
10014,comfty,comfy,16,comfty,1,,,,17,reviews-394662-0003
10015,french,french,23,french,1,tips,tip,24,40,reviews-394662-0004
10016,best,best,32,best,1,,,,40,reviews-394662-0004
10017,best,best,37,best,1,,,,40,reviews-394662-0004
10018,wonderful,wonderful,9,wonderful,1,hospitality,hospitality,10,11,reviews-394662-0005
10019,sweet,sweet,7,sweet,1,people,people,8,52,reviews-119026-0001
10020,calm,calm,20,"calm, loving",2,atmosphere,atmosphere,22,52,reviews-119026-0001
10021,loving,loving,21,"calm, loving",2,atmosphere,atmosphere,22,52,reviews-119026-0001
10022,wonderful,wonderful,2,wonderful,1,place,place,3,16,reviews-119026-0002
10023,more,more,8,more,1,,,,16,reviews-119026-0002
10024,physical,physical,12,physical,1,side,side,13,16,reviews-119026-0002
10025,interested,interested,7,interested,1,,,,11,reviews-083459-0001
10026,different,different,12,different,1,models,model,14,27,reviews-083459-0002
10027,busy,busy,5,busy,1,,,,10,reviews-083459-0004
10028,only,only,4,only,1,customers,customer,5,7,reviews-083459-0005
10029,HIGH,high,5,HIGH,1,END,end,6,18,reviews-196219-0002
10030,MORE,more,10,MORE,1,HOUSE,house,8,18,reviews-196219-0002
10031,OK,ok,15,OK,1,,,,16,reviews-196219-0003
10032,CAJUNISH,cajunish,6,CAJUNISH,1,FOOD,food,7,12,reviews-196219-0004
10033,GOOD,good,11,GOOD,1,,,,12,reviews-196219-0004
10034,BEST,best,13,BEST,1,,,,17,reviews-196219-0005
10035,DECENT,decent,2,DECENT,1,,,,18,reviews-196219-0006
10036,Good,good,1,Good,1,place,place,2,9,reviews-366946-0002
10037,good,good,4,good,1,,,,32,reviews-366946-0003
10038,nice,nice,6,nice,1,choice,choice,7,32,reviews-366946-0003
10039,usual,usual,15,usual,1,,,,32,reviews-366946-0003
10040,great,great,19,great,1,,,,32,reviews-366946-0003
10041,nice,nice,26,nice,1,addition,addition,27,32,reviews-366946-0003
10042,much,much,5,much,1,beer,beer,6,15,reviews-366946-0004
10043,standard,standard,5,standard,1,stuff,stuff,6,15,reviews-366946-0005
10044,Belgian,belgian,13,Belgian,1,Tavern,tavern,14,15,reviews-366946-0005
10045,fantastic,fantastic,12,fantastic,1,place,place,13,16,reviews-366946-0006
10046,Perfect,perfect,1,Perfect,1,Location,location,2,3,reviews-313825-0001
10047,late,late,8,late,1,,,,17,reviews-313825-0002
10048,nice,nice,9,nice,1,,,,19,reviews-313825-0004
10049,surprised,surprised,15,surprised,1,,,,19,reviews-313825-0004
10050,other,other,17,other,1,comments,comment,18,19,reviews-313825-0004
10051,reachable,reachable,4,reachable,1,,,,16,reviews-313825-0005
10052,monthly,monthly,5,monthly,1,breakfasts,breakfast,6,19,reviews-313825-0006
10053,other,other,8,other,1,events,event,9,19,reviews-313825-0006
10054,nice,nice,16,nice,1,benefit,benefit,18,19,reviews-313825-0006
10055,great,great,1,great,1,service,service,2,9,reviews-127157-0001
10056,local,local,8,local,1,business,business,9,9,reviews-127157-0001
10057,new,new,7,new,1,snows,snow,8,22,reviews-127157-0002
10058,best,best,4,best,1,prices,price,5,11,reviews-127157-0003
10059,good,good,8,good,1,service,service,10,11,reviews-127157-0003
10060,surley,surly,6,surley,1,,,,22,reviews-127157-0004
10061,outstanding,outstanding,21,outstanding,1,,,,22,reviews-127157-0004
10062,able,able,5,able,1,,,,19,reviews-127157-0005
10063,fast,fast,18,fast,1,,,,19,reviews-127157-0005
10064,good,good,3,good,1,stuff,stuff,4,5,reviews-127157-0006
10065,great,great,2,great,1,business,business,3,7,reviews-024385-0001
10066,best,best,2,best,1,cakes,cake,3,5,reviews-024385-0002
10067,pricey,pricey,3,pricey,1,bit,bit,2,22,reviews-024385-0003
10068,worth,worth,4,worth,1,,,,8,reviews-024385-0004
10069,nice,nice,2,nice,1,people,people,3,7,reviews-164937-0001
10070,good,good,6,good,1,food,food,7,7,reviews-164937-0001
10071,small,small,26,small,1,town,town,27,31,reviews-164937-0002
10072,nice,nice,5,nice,1,,,,39,reviews-164937-0003
10073,good,good,9,good,1,food,food,10,39,reviews-164937-0003
10074,good,good,13,good,1,price,price,14,39,reviews-164937-0003
10075,great,great,38,great,1,,,,39,reviews-164937-0003
10076,top,top,4,top,1,places,place,6,11,reviews-164937-0004
10077,Overpriced,overpriced,1,Overpriced,1,,,,1,reviews-351727-0001
10078,identical,identical,4,identical,1,,,,23,reviews-351727-0002
10079,same,same,21,same,1,people,people,22,23,reviews-351727-0002
10080,mediocre,mediocre,4,mediocre,1,,,,17,reviews-351727-0003
10081,overpriced,overpriced,10,overpriced,1,,,,17,reviews-351727-0003
10082,expensive,expensive,9,expensive,1,,,,15,reviews-351727-0004
10083,poor,poor,17,poor,1,,,,31,reviews-351727-0005
10084,rude,rude,28,rude,1,,,,31,reviews-351727-0005
10085,slow,slow,30,slow,1,,,,31,reviews-351727-0005
10086,cozy,cozy,3,"cozy, little",2,spot,spot,5,12,reviews-305187-0002
10087,little,little,4,"cozy, little",2,spot,spot,5,12,reviews-305187-0002
10088,excellent,excellent,3,excellent,1,,,,4,reviews-305187-0003
10089,excellent,excellent,3,excellent,1,,,,4,reviews-305187-0004
10090,excellent,excellent,3,excellent,1,,,,4,reviews-305187-0005
10091,good,good,17,good,1,salmon,salmon,13,37,reviews-305187-0006
10092,amazing,amazing,22,amazing,1,,,,37,reviews-305187-0006
10093,perfect,perfect,2,perfect,1,place,place,3,8,reviews-305187-0007
10094,romantic,romantic,6,romantic,1,dinner,dinner,7,8,reviews-305187-0007
10095,pretty,pretty,4,pretty,1,people,people,5,9,reviews-305187-0008
10096,Great,great,1,Great,1,staff,staff,2,3,reviews-270502-0001
10097,helpful,helpful,2,helpful,1,,,,3,reviews-270502-0002
10098,several,several,27,several,1,years,year,28,29,reviews-270502-0003
10099,new,new,9,new,1,job,job,10,11,reviews-270502-0004
10100,thankful,thankful,4,thankful,1,,,,11,reviews-270502-0005
10101,dependable,dependable,3,dependable,1,,,,21,reviews-270502-0006
10102,great,great,6,great,1,connections,connection,7,21,reviews-270502-0006
10103,great,great,15,great,1,resource,resource,16,21,reviews-270502-0006
10104,Great,great,1,Great,1,experience,experience,2,14,reviews-105518-0001
10105,old,old,6,"old, yellow",2,lab,lab,8,16,reviews-105518-0002
10106,yellow,yellow,7,"old, yellow",2,lab,lab,8,16,reviews-105518-0002
10107,last,last,9,last,1,winter,winter,10,16,reviews-105518-0002
10108,helpful,helpful,5,helpful,1,,,,21,reviews-105518-0003
10109,right,right,9,right,1,dog,dog,10,21,reviews-105518-0003
10110,outstanding,outstanding,20,outstanding,1,,,,21,reviews-105518-0003
10111,pure,pure,9,pure,1,breed,breed,10,20,reviews-105518-0004
10112,wonderful,wonderful,5,wonderful,1,temperment,temperament,6,16,reviews-105518-0005
10113,wonderful,wonderful,11,wonderful,1,addition,addition,12,16,reviews-105518-0005
10114,good,good,2,good,1,,,,5,reviews-010433-0001
10115,poor,poor,5,poor,1,,,,5,reviews-010433-0001
10116,buys,busy,6,buys,1,,,,12,reviews-010433-0006
10117,good,good,3,good,1,,,,12,reviews-010433-0007
10118,best,best,6,best,1,dentist,dentist,7,12,reviews-133601-0001
10119,knowledgeable,knowledgeable,3,knowledgeable,1,,,,10,reviews-133601-0002
10120,professional,professional,5,"professional, gentel, kind",3,,,,10,reviews-133601-0002
10121,gentel,gentle,7,"professional, gentel, kind",3,,,,10,reviews-133601-0002
10122,kind,kind,9,"professional, gentel, kind",3,,,,10,reviews-133601-0002
10123,better,better,23,"better, glad",2,,,,38,reviews-133601-0003
10124,glad,glad,32,"better, glad",2,,,,38,reviews-133601-0003
10125,expensive,expensive,5,expensive,1,,,,6,reviews-133601-0004
10126,meticulous,meticulous,3,meticulous,1,,,,13,reviews-133601-0006
10127,simple,simple,8,simple,1,test,test,10,11,reviews-398152-0002
10128,easy,easy,8,easy,1,mark,mark,9,26,reviews-398152-0003
10129,Rude,rude,1,Rude,1,service,service,2,2,reviews-022533-0001
10130,other,other,13,other,1,reviewers,reviewer,14,19,reviews-022533-0002
10131,rude,rude,18,rude,1,,,,19,reviews-022533-0002
10132,approximate,approximate,31,approximate,1,range,range,33,34,reviews-022533-0003
10133,rude,rude,4,rude,1,service,service,5,8,reviews-022533-0005
10134,Top,top,1,Top,1,notch,notch,2,4,reviews-340848-0001
10135,litttle,little,3,litttle,1,gem,gem,4,18,reviews-340848-0007
10136,complete,complete,13,complete,1,surprise,surprise,17,18,reviews-340848-0007
10137,wonderful,wonderful,16,wonderful,1,,,,18,reviews-340848-0007
10138,short,short,2,short,1,menu,menu,7,24,reviews-340848-0008
10139,wide,wide,4,wide,1,,,,24,reviews-340848-0008
10140,innovative,innovative,10,innovative,1,perfection,perfection,11,24,reviews-340848-0008
10141,cozy,cozy,14,cozy,1,hole,hole,15,24,reviews-340848-0008
10142,main,main,22,main,1,street,street,23,24,reviews-340848-0008
10143,Fantastic,fantastic,1,Fantastic,1,food,food,2,12,reviews-340848-0009
10144,great,great,2,great,1,place,place,3,14,reviews-340848-0010
10145,Excellent,excellent,1,Excellent,1,Service,service,2,5,reviews-240287-0001
10146,Reasonable,reasonable,4,Reasonable,1,Prices,price,5,5,reviews-240287-0001
10147,surprised,surprised,5,surprised,1,,,,36,reviews-240287-0003
10148,reasonable,reasonable,15,reasonable,1,,,,36,reviews-240287-0003
10149,SAME,same,19,SAME,1,products,product,20,36,reviews-240287-0003
10150,other,other,23,other,1,boutiques,boutique,25,36,reviews-240287-0003
10151,cheaper,cheaper,34,cheaper,1,,,,36,reviews-240287-0003
