,adj_word,adj_word_len,adj_word_count,adj_lemma,mod_adj,mod_adj_len,mod_adj_count,n_word,n_word_len,n_word_count,n_lemma,n_lemma_count,adj_id,n_id,sen_len,sen_id
11707,clean,5,51,clean,,0,,,0,,,,15,,16,answers-20111108064026AA86V9T_ans-0025
11708,Good,4,54,good,,0,,luck,4,20.0,luck,20.0,1,2,7,answers-20111108064026AA86V9T_ans-0026
11709,normal,6,19,normal,,0,,hotel,5,9.0,hotel,15.0,5,7,33,answers-20111108064026AA86V9T_ans-0027
11710,good,4,379,good,,0,,hotels,6,6.0,hotel,15.0,27,28,33,answers-20111108064026AA86V9T_ans-0027
11711,best,4,210,best,,0,,,0,,,,10,,15,answers-20111108064026AA86V9T_ans-0029
11712,beautiful,9,29,beautiful,,0,,locations,9,4.0,location,17.0,2,3,29,answers-20111108064026AA86V9T_ans-0031
11713,perfect,7,29,perfect,,0,,,0,,,,12,,15,answers-20111108064026AA86V9T_ans-0032
11714,best,4,210,best,,0,,pet,3,9.0,pet,11.0,8,9,10,answers-20111108102428AAMzXRG_ans-0001
11715,better,6,112,better,,0,,pet,3,9.0,pet,11.0,7,8,9,answers-20111108102428AAMzXRG_ans-0003
11716,better,6,112,better,,0,,,0,,,,5,,22,answers-20111108102428AAMzXRG_ans-0006
11717,larger,6,20,larger,,0,,,0,,,,11,,22,answers-20111108102428AAMzXRG_ans-0006
11718,easier,6,8,easier,,0,,,0,,,,9,,23,answers-20111108102428AAMzXRG_ans-0007
11719,smaller,7,15,smaller,,0,,rodents,7,1.0,rodent,2.0,14,15,23,answers-20111108102428AAMzXRG_ans-0007
11720,honest,6,15,honest,,0,,,0,,,,12,,13,answers-20111108102428AAMzXRG_ans-0010
11721,much,4,102,much,,0,,time,4,156.0,time,191.0,10,11,26,answers-20111108102428AAMzXRG_ans-0011
11722,much,4,102,much,,0,,money,5,17.0,money,18.0,19,20,26,answers-20111108102428AAMzXRG_ans-0011
11723,social,6,21,social,,0,,,0,,,,4,,12,answers-20111108102428AAMzXRG_ans-0014
11724,trainable,9,1,trainable,clean,5,13.0,,0,,,,7,,12,answers-20111108102428AAMzXRG_ans-0014
11725,clean,5,51,clean,trainable,9,1.0,,0,,,,11,,12,answers-20111108102428AAMzXRG_ans-0014
11726,only,4,66,only,,0,,downside,8,2.0,downside,2.0,2,3,19,answers-20111108102428AAMzXRG_ans-0016
11727,large,5,46,large,,0,,habitat,7,3.0,habitat,3.0,17,18,19,answers-20111108102428AAMzXRG_ans-0016
11728,weekly,6,12,weekly,,0,,cleaning,8,2.0,cleaning,2.0,10,12,13,answers-20111108102428AAMzXRG_ans-0017
11729,second,6,39,second,,0,,favorite,8,2.0,favorite,2.0,2,3,35,answers-20111108102428AAMzXRG_ans-0018
11730,social,6,21,social,,0,,Pig,3,1.0,pig,1.0,15,10,35,answers-20111108102428AAMzXRG_ans-0018
11731,most,4,64,most,,0,,hamsters,8,2.0,hamster,11.0,31,32,35,answers-20111108102428AAMzXRG_ans-0018
11732,big,3,68,big,,0,,space,5,13.0,space,13.0,8,10,11,answers-20111108102428AAMzXRG_ans-0019
11733,weekly,6,12,weekly,,0,,cleaning,8,2.0,cleaning,2.0,6,8,15,answers-20111108102428AAMzXRG_ans-0020
11734,skittish,8,1,skittish,,0,,,0,,,,10,,15,answers-20111108102428AAMzXRG_ans-0021
11735,social,6,21,social,,0,,,0,,,,3,,9,answers-20111108102428AAMzXRG_ans-0026
11736,certain,7,35,certain,,0,,,0,,,,2,,7,answers-20111108102428AAMzXRG_ans-0028
11737,gentle,6,4,gentle,awake,5,1.0,creatures,9,4.0,creature,5.0,9,10,21,answers-20111108102428AAMzXRG_ans-0030
11738,awake,5,1,awake,gentle,6,3.0,creatures,9,4.0,creature,5.0,13,10,21,answers-20111108102428AAMzXRG_ans-0030
11739,difficult,9,20,difficult,,0,,,0,,,,20,,25,answers-20111108102428AAMzXRG_ans-0033
11740,toxic,5,8,toxic,,0,,,0,,,,10,,13,answers-20111108102428AAMzXRG_ans-0034
11741,clean,5,51,clean,,0,,,0,,,,6,,30,answers-20111108102428AAMzXRG_ans-0035
11742,old,3,93,old,,0,,kittens,7,2.0,kitten,12.0,4,5,9,answers-20111108104352AASs5OZ_ans-0001
11743,first,5,117,first,,0,,experience,10,55.0,experience,68.0,4,5,23,answers-20111108104352AASs5OZ_ans-0004
11744,old,3,93,old,,0,,kittens,7,2.0,kitten,12.0,12,13,23,answers-20111108104352AASs5OZ_ans-0004
11745,old,3,93,old,,0,,,0,,,,16,,23,answers-20111108104352AASs5OZ_ans-0005
11746,bare,4,2,bare,,0,,legs,4,8.0,leg,12.0,24,25,26,answers-20111108104352AASs5OZ_ans-0006
11747,full,4,52,full,,0,,,0,,,,7,,10,answers-20111108104352AASs5OZ_ans-0007
11748,young,5,42,young,,0,,,0,,,,5,,17,answers-20111108104352AASs5OZ_ans-0008
11749,ridiculous,10,4,ridiculous,,0,,,0,,,,16,,17,answers-20111108104352AASs5OZ_ans-0008
11750,repulsive,9,2,repulsive,,0,,,0,,,,5,,23,answers-20111108104352AASs5OZ_ans-0009
11751,helpful,7,61,helpful,,0,,hints,5,3.0,hint,3.0,4,5,17,answers-20111108104352AASs5OZ_ans-0010
11752,positive,8,13,positive,,0,,experience,10,55.0,experience,68.0,11,12,17,answers-20111108104352AASs5OZ_ans-0010
11753,easy,4,48,easy,,0,,flooring,8,1.0,flooring,1.0,7,10,11,answers-20111108104352AASs5OZ_ans-0012
11754,sure,4,138,sure,,0,,,0,,,,2,,13,answers-20111108104352AASs5OZ_ans-0014
11755,many,4,192,many,,0,,,0,,,,13,,18,answers-20111108104352AASs5OZ_ans-0015
11756,messy,5,4,messy,,0,,,0,,,,17,,18,answers-20111108104352AASs5OZ_ans-0016
11757,long,4,69,long,,0,,sleeves,7,1.0,sleeve,1.0,10,11,20,answers-20111108104352AASs5OZ_ans-0022
11758,sure,4,138,sure,,0,,,0,,,,7,,18,answers-20111108104352AASs5OZ_ans-0024
11759,few,3,137,few,,0,,times,5,34.0,time,191.0,6,7,15,answers-20111108104352AASs5OZ_ans-0025
11760,short,5,41,short,,0,,periods,7,4.0,period,16.0,11,12,15,answers-20111108104352AASs5OZ_ans-0025
11761,right,5,51,right,,0,,frame,5,1.0,frame,1.0,8,9,19,answers-20111108104352AASs5OZ_ans-0026
11762,other,5,320,other,,0,,opportunities,13,3.0,opportunity,7.0,12,13,16,answers-20111108104352AASs5OZ_ans-0027
11763,available,9,58,available,,0,,,0,,,,15,,16,answers-20111108104352AASs5OZ_ans-0027
11764,adult,5,1,adult,sick,4,3.0,cats,4,11.0,cat,21.0,7,8,25,answers-20111108104352AASs5OZ_ans-0028
11765,different,9,74,different,,0,,situations,10,2.0,situation,14.0,10,11,25,answers-20111108104352AASs5OZ_ans-0028
11766,sick,4,11,sick,adult,5,1.0,cats,4,11.0,cat,21.0,13,8,25,answers-20111108104352AASs5OZ_ans-0028
11767,little,6,125,little,,0,,socialization,13,1.0,socialization,1.0,21,22,25,answers-20111108104352AASs5OZ_ans-0028
11768,easier,6,8,easier,,0,,,0,,,,7,,8,answers-20111108104352AASs5OZ_ans-0029
11769,much,4,102,much,,0,,mess,4,1.0,mess,1.0,15,16,29,answers-20111108104352AASs5OZ_ans-0030
11770,much,4,102,much,,0,,scooping,8,1.0,scooping,1.0,24,26,29,answers-20111108104352AASs5OZ_ans-0030
11771,more,4,201,more,,0,,research,8,7.0,research,7.0,3,4,10,answers-20111108104352AASs5OZ_ans-0032
11772,next,4,112,next,,0,,time,4,156.0,time,191.0,8,9,10,answers-20111108104352AASs5OZ_ans-0032
11773,humane,6,4,humane,,0,,society,7,6.0,society,6.0,7,8,17,answers-20111108104352AASs5OZ_ans-0034
11774,evidentary,10,1,evidentary,,0,,requirements,12,9.0,requirement,11.0,4,5,15,answers-20111108092321AAK0Eqp_ans-0002
11775,smaller,7,15,smaller,,0,,places,6,36.0,place,163.0,13,14,32,answers-20111108092321AAK0Eqp_ans-0005
11776,first,5,117,first,,0,,children,8,13.0,child,13.0,2,4,11,answers-20111108092321AAK0Eqp_ans-0006
11777,Southern,8,3,southern,,0,,,0,,,,8,,11,answers-20111108092321AAK0Eqp_ans-0006
11778,last,4,145,last,,0,,son,3,4.0,son,4.0,2,3,10,answers-20111108092321AAK0Eqp_ans-0008
11779,Northern,8,2,northern,,0,,,0,,,,8,,10,answers-20111108092321AAK0Eqp_ans-0008
11780,ridiculous,10,4,ridiculous,,0,,amount,6,17.0,amount,29.0,13,14,35,answers-20111108092321AAK0Eqp_ans-0009
11781,delayed,7,1,delayed,,0,,form,4,22.0,form,34.0,19,21,53,answers-20111108092321AAK0Eqp_ans-0011
11782,online,6,15,online,,0,,area,4,17.0,area,34.0,33,34,53,answers-20111108092321AAK0Eqp_ans-0011
11783,first,5,117,first,,0,,time,4,156.0,time,191.0,12,13,24,answers-20111108092321AAK0Eqp_ans-0012
11784,simple,6,26,simple,,0,,,0,,,,17,,24,answers-20111108092321AAK0Eqp_ans-0012
11785,different,9,74,different,,0,,,0,,,,13,,19,answers-20111108092321AAK0Eqp_ans-0014
11786,other,5,320,other,,0,,provinces,9,2.0,province,2.0,15,16,19,answers-20111108092321AAK0Eqp_ans-0014
11787,basic,5,10,basic,,0,,information,11,30.0,information,34.0,4,5,25,answers-20111108092321AAK0Eqp_ans-0015
11788,few,3,137,few,,0,,questions,9,14.0,question,25.0,10,11,25,answers-20111108092321AAK0Eqp_ans-0015
11789,more,4,201,more,,0,,evidence,8,11.0,evidence,11.0,10,11,24,answers-20111108092321AAK0Eqp_ans-0017
11790,Good,4,54,good,,0,,luck,4,20.0,luck,20.0,1,2,2,answers-20111108092321AAK0Eqp_ans-0023
11791,first,5,117,first,,0,,place,5,119.0,place,163.0,14,15,16,answers-20111108092321AAK0Eqp_ans-0025
11792,Canadian,8,11,canadian,,0,,parents,7,5.0,parent,6.0,33,34,35,answers-20111108092321AAK0Eqp_ans-0026
11793,provincial,10,2,provincial,,0,,government,10,21.0,government,29.0,2,3,25,answers-20111108092321AAK0Eqp_ans-0029
11794,better,6,112,better,,0,,food,4,106.0,food,126.0,2,3,3,answers-20111107155912AAS93e5_ans-0005
11795,more,4,201,more,fun,3,7.0,activities,10,12.0,activity,15.0,2,4,4,answers-20111107155912AAS93e5_ans-0006
11796,fun,3,25,fun,more,4,9.0,activities,10,12.0,activity,15.0,3,4,4,answers-20111107155912AAS93e5_ans-0006
11797,more,4,201,more,,0,,teens,5,1.0,teens,1.0,2,3,3,answers-20111107155912AAS93e5_ans-0007
11798,MORE,4,5,more,,0,,,0,,,,4,,8,answers-20111107155912AAS93e5_ans-0008
11799,popular,7,16,popular,,0,,lines,5,8.0,line,30.0,7,9,14,answers-20111107155912AAS93e5_ans-0010
11800,strong,6,34,strong,,0,,followings,10,1.0,following,1.0,12,13,14,answers-20111107155912AAS93e5_ans-0010
11801,other,5,320,other,,0,,,0,,,,11,,12,answers-20111107155912AAS93e5_ans-0011
11802,major,5,35,major,,0,,differences,11,5.0,difference,16.0,4,5,8,answers-20111107155912AAS93e5_ans-0012
11803,similar,7,18,similar,,0,,ships,5,5.0,ship,7.0,8,9,22,answers-20111107155912AAS93e5_ans-0014
11804,Caribbean,9,1,caribbean,,0,,Islands,7,1.0,island,9.0,6,7,27,answers-20111107155912AAS93e5_ans-0015
11805,private,7,22,private,,0,,island,6,4.0,island,9.0,6,7,18,answers-20111107155912AAS93e5_ans-0016
11806,private,7,22,private,,0,,island,6,4.0,island,9.0,9,10,22,answers-20111107155912AAS93e5_ans-0017
11807,north,5,2,north,,0,,coast,5,5.0,coast,8.0,17,18,22,answers-20111107155912AAS93e5_ans-0017
11808,most,4,64,most,,0,,,0,,,,3,,30,answers-20111107155912AAS93e5_ans-0018
11809,distinguishing,14,2,distinguishing,,0,,factor,6,3.0,factor,4.0,22,23,30,answers-20111107155912AAS93e5_ans-0018
11810,main,4,37,main,,0,,show,4,6.0,show,9.0,5,6,16,answers-20111107155912AAS93e5_ans-0020
11811,main,4,37,main,,0,,shows,5,3.0,show,9.0,5,6,15,answers-20111107155912AAS93e5_ans-0021
11812,better,6,112,better,,0,,,0,,,,14,,15,answers-20111107155912AAS93e5_ans-0021
11813,better,6,112,better,,0,,,0,,,,11,,24,answers-20111107155912AAS93e5_ans-0023
11814,main,4,37,main,,0,,shows,5,3.0,show,9.0,14,15,24,answers-20111107155912AAS93e5_ans-0023
11815,better,6,112,better,,0,,,0,,,,20,,24,answers-20111107155912AAS93e5_ans-0023
11816,little,6,125,little,,0,,,0,,,,8,,17,answers-20111107155912AAS93e5_ans-0025
11817,more,4,201,more,,0,,variety,7,4.0,variety,4.0,9,10,17,answers-20111107155912AAS93e5_ans-0025
11818,high,4,61,high,,0,,grades,6,4.0,grade,5.0,13,14,15,answers-20111107155912AAS93e5_ans-0026
11819,better,6,112,better,,0,,experience,10,55.0,experience,68.0,5,6,33,answers-20111107155912AAS93e5_ans-0028
11820,excellent,9,63,excellent,,0,,job,3,51.0,job,62.0,18,19,33,answers-20111107155912AAS93e5_ans-0028
11821,distinguishing,14,2,distinguishing,,0,,factor,6,3.0,factor,4.0,27,28,33,answers-20111107155912AAS93e5_ans-0028
11822,most,4,64,most,,0,,ships,5,5.0,ship,7.0,16,18,20,answers-20111107155912AAS93e5_ans-0029
11823,better,6,112,better,,0,,,0,,,,4,,14,answers-20111107155912AAS93e5_ans-0036
11824,best,4,210,best,,0,,cruiseline,10,1.0,cruiseline,1.0,8,9,14,answers-20111107155912AAS93e5_ans-0036
11825,best,4,210,best,,0,,countries,9,21.0,country,29.0,5,2,9,answers-20111108102445AA5mfrq_ans-0001
11826,much,4,102,much,,0,,money,5,17.0,money,18.0,4,5,9,answers-20111108102445AA5mfrq_ans-0008
11827,smartest,8,1,smartest,,0,,move,4,3.0,move,4.0,3,4,29,answers-20111108102445AA5mfrq_ans-0013
11828,worldly,7,1,worldly,,0,,adventure,9,2.0,adventure,2.0,10,11,29,answers-20111108102445AA5mfrq_ans-0013
11829,more,4,201,more,,0,,,0,,,,4,,22,answers-20111108102445AA5mfrq_ans-0017
11830,main,4,37,main,,0,,continent,9,1.0,continent,1.0,9,10,22,answers-20111108102445AA5mfrq_ans-0017
11831,Big,3,5,big,,0,,Cities,6,1.0,city,27.0,1,2,14,answers-20111108102445AA5mfrq_ans-0019
11832,federal,7,21,federal,,0,,sites,5,10.0,site,17.0,2,3,8,answers-20111108102445AA5mfrq_ans-0021
11833,Southern,8,3,southern,,0,,charm,5,1.0,charm,1.0,1,2,12,answers-20111108102445AA5mfrq_ans-0022
11834,hot,3,23,hot,,0,,spots,5,6.0,spot,21.0,3,4,18,answers-20111108102445AA5mfrq_ans-0023
11835,numerous,8,10,numerous,,0,,,0,,,,3,,10,answers-20111108102445AA5mfrq_ans-0025
11836,foreign,7,13,foreign,,0,,language,8,12.0,language,12.0,5,6,7,answers-20111108102445AA5mfrq_ans-0026
11837,famous,6,7,famous,,0,,,0,,,,11,,13,answers-20111108102445AA5mfrq_ans-0029
11838,actual,6,11,actual,,0,,time,4,156.0,time,191.0,22,23,30,answers-20111108102445AA5mfrq_ans-0031
11839,dependent,9,4,dependent,,0,,,0,,,,6,,11,answers-20111108102445AA5mfrq_ans-0032
11840,many,4,192,many,,0,,things,6,39.0,thing,102.0,9,10,11,answers-20111108102445AA5mfrq_ans-0032
11841,few,3,137,few,,0,,photos,6,5.0,photo,6.0,12,13,22,answers-20111108102445AA5mfrq_ans-0033
11842,next,4,112,next,,0,,place,5,119.0,place,163.0,20,21,22,answers-20111108102445AA5mfrq_ans-0033
11843,local,5,50,local,,0,,transport,9,4.0,transport,4.0,18,19,27,answers-20111108102445AA5mfrq_ans-0035
11844,able,4,98,able,,0,,,0,,,,16,,40,answers-20111108102445AA5mfrq_ans-0036
11845,Good,4,54,good,,0,,luck,4,20.0,luck,20.0,1,2,3,answers-20111108102445AA5mfrq_ans-0038
11846,single,6,24,single,unlimited,9,1.0,,0,,,,5,,17,answers-20111108102445AA5mfrq_ans-0039
11847,unlimited,9,6,unlimited,single,6,6.0,,0,,,,6,,17,answers-20111108102445AA5mfrq_ans-0039
11848,lovely,6,10,lovely,,0,,country,7,8.0,country,29.0,4,5,6,answers-20111108102445AA5mfrq_ans-0042
11849,More,4,7,more,,0,,,0,,,,1,,6,answers-20111108102445AA5mfrq_ans-0045
11850,new,3,252,new,,0,,house,5,18.0,house,23.0,10,11,12,answers-20111108105749AABv7vx_ans-0001
11851,new,3,252,new,,0,,house,5,18.0,house,23.0,9,10,16,answers-20111108105749AABv7vx_ans-0002
11852,small,5,78,small,,0,,town,4,7.0,town,12.0,14,15,16,answers-20111108105749AABv7vx_ans-0002
11853,new,3,252,new,,0,,house,5,18.0,house,23.0,18,19,25,answers-20111108105749AABv7vx_ans-0003
11854,busy,4,22,busy,,0,,road,4,2.0,road,2.0,23,24,25,answers-20111108105749AABv7vx_ans-0003
11855,new,3,252,new,,0,,house,5,18.0,house,23.0,9,10,11,answers-20111108105749AABv7vx_ans-0005
11856,important,9,45,important,,0,,,0,,,,4,,40,answers-20111108105749AABv7vx_ans-0007
11857,nervous,7,7,nervous,full,4,6.0,,0,,,,12,,40,answers-20111108105749AABv7vx_ans-0007
11858,new,3,252,new,,0,,place,5,119.0,place,163.0,18,19,40,answers-20111108105749AABv7vx_ans-0007
11859,new,3,252,new,,0,,house,5,18.0,house,23.0,22,23,40,answers-20111108105749AABv7vx_ans-0007
11860,full,4,52,full,nervous,7,1.0,,0,,,,26,,40,answers-20111108105749AABv7vx_ans-0007
11861,unknown,7,5,unknown,,0,,menaces,7,1.0,menace,1.0,31,32,40,answers-20111108105749AABv7vx_ans-0007
11862,small,5,78,small,,0,,place,5,119.0,place,163.0,9,10,26,answers-20111108105749AABv7vx_ans-0008
11863,safe,4,24,safe,,0,,,0,,,,24,,26,answers-20111108105749AABv7vx_ans-0008
11864,scared,6,6,scared,,0,,,0,,,,14,,15,answers-20111108105749AABv7vx_ans-0009
11865,best,4,210,best,,0,,,0,,,,7,,34,answers-20111108105749AABv7vx_ans-0011
11866,relaxed,7,10,relaxed,,0,,,0,,,,12,,34,answers-20111108105749AABv7vx_ans-0011
11867,OK,2,17,ok,,0,,message,7,12.0,message,13.0,24,20,34,answers-20111108105749AABv7vx_ans-0011
11868,safer,5,7,safer,,0,,,0,,,,5,,17,answers-20111108105749AABv7vx_ans-0013
11869,huge,4,30,huge,unknown,7,1.0,house,5,18.0,house,23.0,14,16,17,answers-20111108105749AABv7vx_ans-0013
11870,unknown,7,5,unknown,huge,4,6.0,house,5,18.0,house,23.0,15,16,17,answers-20111108105749AABv7vx_ans-0013
11871,other,5,320,other,,0,,animal,6,3.0,animal,16.0,7,8,40,answers-20111108105749AABv7vx_ans-0015
11872,other,5,320,other,,0,,animal,6,3.0,animal,16.0,16,17,40,answers-20111108105749AABv7vx_ans-0015
11873,afraid,6,15,afraid,,0,,,0,,,,24,,40,answers-20111108105749AABv7vx_ans-0015
11874,else,4,66,else,,0,,,0,,,,30,,40,answers-20111108105749AABv7vx_ans-0015
11875,new,3,252,new,,0,,house,5,18.0,house,23.0,38,39,40,answers-20111108105749AABv7vx_ans-0015
11876,more,4,201,more,afraid,6,2.0,,0,,,,18,,22,answers-20111108105749AABv7vx_ans-0016
11877,bored,5,2,bored,,0,,,0,,,,19,,22,answers-20111108105749AABv7vx_ans-0016
11878,afraid,6,15,afraid,more,4,9.0,,0,,,,21,,22,answers-20111108105749AABv7vx_ans-0016
11879,happier,7,6,happier,,0,,,0,,,,17,,18,answers-20111108105749AABv7vx_ans-0019
11880,first,5,117,first,,0,,month,5,18.0,month,40.0,13,14,31,answers-20111108105749AABv7vx_ans-0020
11881,safe,4,24,safe,,0,,,0,,,,28,,31,answers-20111108105749AABv7vx_ans-0020
11882,whole,5,54,whole,,0,,house,5,18.0,house,23.0,6,7,20,answers-20111108105749AABv7vx_ans-0021
11883,safe,4,24,safe,,0,,place,5,119.0,place,163.0,15,16,20,answers-20111108105749AABv7vx_ans-0021
11884,good,4,379,good,,0,,,0,,,,17,,20,answers-20111108105749AABv7vx_ans-0022
11885,afraid,6,15,afraid,,0,,,0,,,,24,,33,answers-20111108105749AABv7vx_ans-0023
11886,whole,5,54,whole,,0,,house,5,18.0,house,23.0,27,28,33,answers-20111108105749AABv7vx_ans-0023
11887,long,4,69,long,,0,,time,4,156.0,time,191.0,31,32,33,answers-20111108105749AABv7vx_ans-0023
11888,good,4,379,good,,0,,luck,4,20.0,luck,20.0,1,2,12,answers-20111108105749AABv7vx_ans-0025
11889,new,3,252,new,,0,,house,5,18.0,house,23.0,5,6,12,answers-20111108105749AABv7vx_ans-0025
11890,new,3,252,new,,0,,territory,9,9.0,territory,10.0,10,11,12,answers-20111108105749AABv7vx_ans-0025
11891,entire,6,34,entire,,0,,house,5,18.0,house,23.0,13,14,19,answers-20111108105749AABv7vx_ans-0026
11892,comfortable,11,23,comfortable,,0,,,0,,,,18,,19,answers-20111108105749AABv7vx_ans-0026
11893,own,3,94,own,,0,,,0,,,,7,,8,answers-20111108105749AABv7vx_ans-0028
11894,old,3,93,old,German,6,5.0,Shepherd,8,7.0,shepherd,7.0,7,10,15,answers-20111108111031AARG57j_ans-0001
11895,German,6,8,german,old,3,19.0,Shepherd,8,7.0,shepherd,7.0,9,10,15,answers-20111108111031AARG57j_ans-0001
11896,Major,5,4,major,bad,3,15.0,behaviors,9,2.0,behavior,6.0,12,14,15,answers-20111108111031AARG57j_ans-0001
11897,bad,3,75,bad,Major,5,1.0,behaviors,9,2.0,behavior,6.0,13,14,15,answers-20111108111031AARG57j_ans-0001
11898,Last,4,14,last,,0,,night,5,31.0,night,37.0,1,2,13,answers-20111108111031AARG57j_ans-0002
11899,old,3,93,old,German,6,5.0,Shepherd,8,7.0,shepherd,7.0,9,12,13,answers-20111108111031AARG57j_ans-0002
11900,Male,4,2,male,German,6,5.0,Shepherd,8,7.0,shepherd,7.0,10,12,13,answers-20111108111031AARG57j_ans-0002
11901,German,6,8,german,Male,4,1.0,Shepherd,8,7.0,shepherd,7.0,11,12,13,answers-20111108111031AARG57j_ans-0002
11902,major,5,35,major,,0,,problem,7,18.0,problem,28.0,17,18,33,answers-20111108111031AARG57j_ans-0003
11903,other,5,320,other,MAJOR,5,1.0,problem,7,18.0,problem,28.0,2,4,14,answers-20111108111031AARG57j_ans-0005
11904,MAJOR,5,1,major,other,5,52.0,problem,7,18.0,problem,28.0,3,4,14,answers-20111108111031AARG57j_ans-0005
11905,comfortable,11,23,comfortable,,0,,,0,,,,8,,12,answers-20111108111031AARG57j_ans-0009
11906,frustrating,11,3,frustrating,,0,,,0,,,,4,,5,answers-20111108111031AARG57j_ans-0012
11907,old,3,93,old,German,6,5.0,Shepherd,8,7.0,shepherd,7.0,6,8,15,answers-20111108111031AARG57j_ans-0013
11908,German,6,8,german,old,3,19.0,Shepherd,8,7.0,shepherd,7.0,7,8,15,answers-20111108111031AARG57j_ans-0013
11909,down,4,3,down,,0,,position,8,6.0,position,12.0,28,29,58,answers-20111108111031AARG57j_ans-0015
11910,same,4,152,same,,0,,thing,5,60.0,thing,102.0,10,11,40,answers-20111108111031AARG57j_ans-0019
11911,new,3,252,new,,0,,dog,3,7.0,dog,14.0,7,8,16,answers-20111108111031AARG57j_ans-0023
11912,used,4,5,used,,0,,,0,,,,9,,16,answers-20111108111031AARG57j_ans-0023
11913,few,3,137,few,,0,,times,5,34.0,time,191.0,14,15,16,answers-20111108111031AARG57j_ans-0025
11914,else,4,66,else,,0,,,0,,,,9,,12,answers-20111108111031AARG57j_ans-0026
11915,ok,2,24,ok,,0,,,0,,,,5,,26,answers-20111108111031AARG57j_ans-0028
11916,open,4,40,open,,0,,,0,,,,22,,26,answers-20111108111031AARG57j_ans-0028
11917,fun,3,25,fun,,0,,,0,,,,3,,5,answers-20111108111031AARG57j_ans-0029
11918,few,3,137,few,,0,,days,4,39.0,day,96.0,9,10,11,answers-20111108111031AARG57j_ans-0032
11919,ok,2,24,ok,,0,,,0,,,,7,,23,answers-20111108111031AARG57j_ans-0033
11920,best,4,210,best,,0,,tours,5,1.0,tour,4.0,6,7,15,answers-20111107094641AATmyb6_ans-0001
11921,reasonable,10,32,reasonable,,0,,prices,6,18.0,price,53.0,13,14,15,answers-20111107094641AATmyb6_ans-0001
11922,pricey,6,4,pricey,,0,,,0,,,,12,,18,answers-20111107094641AATmyb6_ans-0003
11923,great,5,252,great,,0,,,0,,,,17,,18,answers-20111107094641AATmyb6_ans-0003
11924,better,6,112,better,,0,,,0,,,,4,,12,answers-20111107094641AATmyb6_ans-0005
11925,less,4,29,less,,0,,money,5,17.0,money,18.0,12,13,20,answers-20111107094641AATmyb6_ans-0006
11926,same,4,152,same,,0,,quality,7,21.0,quality,24.0,16,17,20,answers-20111107094641AATmyb6_ans-0006
11927,helpful,7,61,helpful,,0,,,0,,,,9,,12,answers-20111107094641AATmyb6_ans-0007
11928,reliable,8,17,reliable,,0,,,0,,,,4,,13,answers-20111107094641AATmyb6_ans-0009
11929,inexpensive,11,7,inexpensive,,0,,,0,,,,6,,13,answers-20111107094641AATmyb6_ans-0009
11930,great,5,252,great,,0,,,0,,,,9,,10,answers-20111107094641AATmyb6_ans-0011
11931,sweet,5,15,sweet,,0,,overnight,9,1.0,overnight,1.0,11,4,18,answers-20111107094641AATmyb6_ans-0012
11932,wonderful,9,39,wonderful,,0,,,0,,,,17,,18,answers-20111107094641AATmyb6_ans-0012
11933,exact,5,6,exact,,0,,cost,4,12.0,cost,16.0,6,7,15,answers-20111107094641AATmyb6_ans-0013
11934,inexpensive,11,7,inexpensive,,0,,,0,,,,12,,15,answers-20111107094641AATmyb6_ans-0013
11935,long,4,69,long,,0,,time,4,156.0,time,191.0,10,11,16,answers-20111107094641AATmyb6_ans-0014
11936,reputable,9,2,reputable,,0,,,0,,,,15,,16,answers-20111107094641AATmyb6_ans-0014
11937,satisfied,9,9,satisfied,,0,,customer,8,11.0,customer,21.0,5,6,7,answers-20111107094641AATmyb6_ans-0016
11938,regular,7,15,regular,,0,,towns,5,5.0,town,12.0,7,9,10,answers-20111107094641AATmyb6_ans-0018
11939,few,3,137,few,,0,,clubs,5,2.0,club,4.0,2,3,7,answers-20111107094641AATmyb6_ans-0019
11940,confused,8,7,confused,,0,,,0,,,,6,,7,answers-20111107094641AATmyb6_ans-0020
11941,own,3,94,own,,0,,buses,5,2.0,bus,3.0,10,11,13,answers-20111107094641AATmyb6_ans-0022
11942,much,4,102,much,,0,,,0,,,,4,,19,answers-20111107094641AATmyb6_ans-0025
11943,adventurous,11,1,adventurous,,0,,,0,,,,4,,25,answers-20111107094641AATmyb6_ans-0026
11944,Most,4,16,most,,0,,,0,,,,1,,17,answers-20111107094641AATmyb6_ans-0028
11945,local,5,50,local,,0,,restaurant,10,27.0,restaurant,39.0,18,19,32,answers-20111107094641AATmyb6_ans-0029
