,n_word,n_id,n_type,det,num,clf,adj,nmod,sen_len,sen_id
31401,岁,2,nmod:tmod,,三,[],[],[],45,train-s3607
31402,儿童,11,nsubj,,,[],[],[],45,train-s3607
31403,人工,13,nmod,,,[],[],[],45,train-s3607
31404,耳蜗,14,obj,,,[],[],['人工'],45,train-s3607
31405,专业,19,nmod,,,[],[],[],45,train-s3607
31406,语训,21,nmod,,,[],[],[],45,train-s3607
31407,机构,22,obl,,,[],[],"['的', '专业', '语训']",45,train-s3607
31408,老师,24,nmod,,,[],[],[],45,train-s3607
31409,家长,26,conj,,,[],[],[],45,train-s3607
31410,配合,30,obl,,,[],['努力'],"['家长', '的', '老师']",45,train-s3607
31411,效果,37,obj,,,[],['良好'],[],45,train-s3607
31412,康复,40,nmod,,,[],[],[],45,train-s3607
31413,过程,41,nsubj,,,[],[],"['其', '康复']",45,train-s3607
31414,战后,9,nmod,,,[],[],[],36,train-s3608
31415,士兵,14,obj,,,[],[],"['战后', '驻', '美', '军']",36,train-s3608
31416,儿子,23,obj,,,[],[],[],36,train-s3608
31417,儿子,33,obl:patient,,,[],[],[],36,train-s3608
31418,民众,3,nsubj,,,[],[],[],39,train-s3609
31419,正月,8,nmod,,,[],[],[],39,train-s3609
31420,初,9,nsubj,,七,[],[],['正月'],39,train-s3609
31421,人日,13,ccomp,,,[],[],[],39,train-s3609
31422,春节,16,nmod,,,[],[],[],39,train-s3609
31423,假期,17,nsubj,,,[],[],['春节'],39,train-s3609
31424,年初,23,obj,,七,[],[],[],39,train-s3609
31425,初,26,nmod:tmod,,八,[],[],[],39,train-s3609
31426,北方,33,nmod,,,[],[],[],39,train-s3609
31427,地区,34,obj,,,[],[],['北方'],39,train-s3609
31428,初,36,nmod:tmod,,六,[],[],[],39,train-s3609
31429,人格,1,nsubj,,,[],[],[],40,train-s3610
31430,障碍,3,nsubj:pass,,,[],[],[],40,train-s3610
31431,生活,9,nmod,,,[],[],[],40,train-s3610
31432,灾难,13,nmod,,,[],[],[],40,train-s3610
31433,事件,14,nsubj,,,[],['严重'],"['中', '生活', '灾难']",40,train-s3610
31434,童年,19,nmod,,,[],[],[],40,train-s3610
31435,性,20,nmod,,,[],[],[],40,train-s3610
31436,身体,22,conj,,,[],[],[],40,train-s3610
31437,心理,24,conj,,,[],[],[],40,train-s3610
31438,伤害,25,obj,,,[],[],"['童年', '身体', '心理', '性']",40,train-s3610
31439,事故,27,conj,,,[],[],[],40,train-s3610
31440,战争,29,conj,,,[],[],[],40,train-s3610
31441,酷刑,31,conj,,,[],[],[],40,train-s3610
31442,恐吓,33,nmod,,,[],[],[],40,train-s3610
31443,袭击,34,conj,,,[],[],['恐吓'],40,train-s3610
31444,吸毒,38,nmod,,,[],[],[],40,train-s3610
31445,经历,39,conj,,,[],['严重'],['吸毒'],40,train-s3610
31446,突变,2,nsubj,这些,,[],[],[],11,train-s3611
31447,迁移,10,obj,,,[],[],[],11,train-s3611
31448,年,2,nmod:tmod,,12,[],[],[],27,train-s3612
31449,年,6,clf,,2004,[],[],[],27,train-s3612
31450,新闻,8,compound,,,[],[],[],27,train-s3612
31451,邮报,12,conj,,,[],[],['华盛顿'],27,train-s3612
31452,联合,14,nmod,,,[],[],[],27,train-s3612
31453,调查,15,nsubj,,,"['2004', '年']",[],"['ABC', '新闻', '邮报', '的', '台', '联合']",27,train-s3612
31454,居民,21,nsubj,,58%,[],[],['美国'],27,train-s3612
31455,人,23,nsubj,,,[],[],[],27,train-s3612
31456,现代,1,nmod,,,[],[],[],37,train-s3613
31457,人,3,nsubj,,,[],[],[],37,train-s3613
31458,包装,12,nmod,,,[],[],[],37,train-s3613
31459,材料,13,nsubj,,,[],[],['包装'],37,train-s3613
31460,聚氯乙烯,17,nsubj,,,[],[],[],37,train-s3613
31461,塑料,23,conj,其它,,[],[],[],37,train-s3613
31462,其中,26,advmod,,,[],[],[],37,train-s3613
31463,人,29,nsubj,,,[],[],[],37,train-s3613
31464,最后,1,nmod,,,[],[],[],13,train-s3614
31465,规则,3,root,,,[],[],"['的', '最后']",13,train-s3614
31466,游戏,6,nmod,,,[],[],[],13,train-s3614
31467,版主,7,nsubj,,,[],[],['游戏'],13,train-s3614
31468,游戏,1,root,,,[],[],[],17,train-s3615
31469,年,13,nmod,,2005,[],[],[],17,train-s3615
31470,秋天,15,obl,,,[],[],"['2005', '的', '年']",17,train-s3615
31471,人鱼,4,nmod,,,[],[],[],18,train-s3616
31472,形象,5,nmod,,,[],[],['人鱼'],18,train-s3616
31473,确立,7,nsubj,,,[],[],"['日本', '人']",18,train-s3616
31474,时代,13,obl,,,[],[],['江户'],18,train-s3616
31475,贤妃,2,nsubj,,,[],[],['权'],30,train-s3617
31476,原因,5,nsubj,,,[],[],[],30,train-s3617
31477,姿色,9,obl,,,[],[],[],30,train-s3617
31478,待遇,17,nsubj,,,[],[],['权氏'],30,train-s3617
31479,贵妃,22,obj,,,[],[],['王'],30,train-s3617
31480,资格,29,obj,,,[],[],[],30,train-s3617
31481,贵妃,2,nsubj,,,[],[],['王'],20,train-s3618
31482,原因,5,nsubj,,,[],[],[],20,train-s3618
31483,皇后,11,nsubj,,,[],[],[],20,train-s3618
31484,楷模,13,ccomp,,,[],[],[],20,train-s3618
31485,信任,19,obj,,,[],[],"['棣', '的', '朱']",20,train-s3618
31486,中,3,nsubj,,一,[],[],['仁寿'],16,train-s3619
31487,成绩,7,nsubj,,,[],[],[],16,train-s3619
31488,地区,11,nmod,,,[],[],['乐山'],16,train-s3619
31489,地区,14,conj,,,[],[],['眉山'],16,train-s3619
31490,洋行,2,nmod,,,[],[],[],18,train-s3620
31491,分行,4,nmod,,,[],[],[],18,train-s3620
31492,大楼,5,nsubj,,,[],[],"['仁记', '洋行', '天津', '分行']",18,train-s3620
31493,洋行,10,appos,,,[],[],['仁记'],18,train-s3620
31494,分行,16,nmod,,,[],[],[],18,train-s3620
31495,大楼,17,root,,,[],[],['分行'],18,train-s3620
31496,种,2,nmod,这,,[],[],[],13,train-s3621
31497,震荡,8,nmod,,,[],[],[],13,train-s3621
31498,电路,9,nmod,,,[],[],['震荡'],13,train-s3621
31499,频率,11,nmod,,,[],[],[],13,train-s3621
31500,参考,12,obj,,,[],[],"['震荡', '的', '电路', '频率']",13,train-s3621
31501,当初,1,nmod:tmod,,,[],[],[],26,train-s3622
31502,个,9,nmod,同,一,[],[],[],26,train-s3622
31503,村,10,obl,,,[],[],"['同', '一', '个']",26,train-s3622
31504,邻居,12,nsubj,,,[],[],[],26,train-s3622
31505,位,20,clf,,一,[],[],[],26,train-s3622
31506,岁,22,nmod,,十八,[],[],[],26,train-s3622
31507,青年,25,root,,,"['一', '位']",['成熟'],"['十八', '的', '岁']",26,train-s3622
31508,剧情,3,nsubj,,,[],[],['其'],17,train-s3623
31509,作品,7,nsubj,该,,[],[],[],17,train-s3623
31510,玩家,11,obj,,无数,[],[],[],17,train-s3623
31511,仙剑,4,nmod,,,[],[],[],24,train-s3624
31512,奇侠,5,compound,,,[],[],[],24,train-s3624
31513,废墟,14,obj,,,[],[],[],24,train-s3624
31514,魔界,20,obj,,,[],[],[],24,train-s3624
31515,通道,23,root,,,[],['重要'],"['在', '《', '仙剑', '奇侠', '五', '》', '中', '传']",24,train-s3624
31516,同时,3,nmod:tmod,,,[],[],[],35,train-s3625
31517,系列,12,nmod,本,,[],[],[],35,train-s3625
31518,作品,13,nmod,,,[],[],[],35,train-s3625
31519,部,16,clf,,一,[],[],[],35,train-s3625
31520,网路,17,nmod,,,[],[],[],35,train-s3625
31521,游戏,18,nsubj,,,"['一', '部']",['唯一'],"['本', '系列', '作品', '网路']",35,train-s3625
31522,仙剑,20,nmod,,,[],[],[],35,train-s3625
31523,岸,27,nmod,,两,[],[],[],35,train-s3625
31524,地,29,obj,,三,[],[],"['两', '岸']",35,train-s3625
31525,等,32,acl,,,[],[],[],35,train-s3625
31526,地,33,appos,,,[],[],[],35,train-s3625
31527,战场,1,nmod,,,[],[],[],15,train-s3626
31528,巫师,9,obl,,,[],[],[],15,train-s3626
31529,个,13,clf,这,,[],[],[],15,train-s3626
31530,名号,14,obj,,,"['这', '个']",[],[],15,train-s3626
31531,生命,6,obj,,,[],[],[],30,train-s3627
31532,技能,8,obj,,,[],[],[],30,train-s3627
31533,盾系,12,nmod,,,[],[],[],30,train-s3627
31534,防御,13,nmod,,,[],[],[],30,train-s3627
31535,技能,14,conj,,,[],['强大'],"['盾系', '防御']",30,train-s3627
31536,攻击,22,obj,,,[],[],[],30,train-s3627
31537,战斗,25,nmod,,,[],[],[],30,train-s3627
31538,团队,26,nmod,,,[],[],['战斗'],30,train-s3627
31539,对象,29,obj,,,[],['弱小'],"['战斗', '的', '团队']",30,train-s3627
31540,飞碟,3,nsubj,,,[],[],[],50,train-s3628
31541,天气,8,nsubj,,,[],[],[],50,train-s3628
31542,麦田,14,compound,,,[],[],[],50,train-s3628
31543,图形,18,obj,,,[],['样'],[],50,train-s3628
31544,仙女,23,compound,,,[],[],[],50,train-s3628
31545,麦田,31,compound,,,[],[],[],50,train-s3628
31546,麦田,40,compound,,,[],[],[],50,train-s3628
31547,个,45,nmod,另外,一,[],[],[],50,train-s3628
31548,怪圈,46,nmod,,,[],[],[],50,train-s3628
31549,谜,49,parataxis,,,[],['不解'],"['自', '麦田', '之后', '圈', '另外', '一', '个', '怪圈']",50,train-s3628
31550,西岸,4,nmod,,,[],[],[],21,train-s3629
31551,地区,5,obj,,,[],[],['西岸'],21,train-s3629
31552,围墙,8,obj,,,[],[],[],21,train-s3629
31553,目的,10,nsubj,,,[],[],[],21,train-s3629
31554,武装,16,nmod,,,[],[],[],21,train-s3629
31555,团体,18,nmod,,,[],[],"['武装', '巴勒斯坦']",21,train-s3629
31556,攻击,20,obj,,,[],[],"['武装', '巴勒斯坦', '的', '团体']",21,train-s3629
31557,移民,2,nsubj,,,[],[],[],11,train-s3630
31558,国防,9,compound,,,[],[],[],11,train-s3630
31559,遗址,4,nsubj,,,[],[],"['任城', '城子', '崖']",32,train-s3631
31560,人民,22,nmod,,,[],[],[],32,train-s3631
31561,共和,23,compound,,,[],[],[],32,train-s3631
31562,文物,27,nmod,,,[],[],[],32,train-s3631
31563,保护,28,nmod,,,[],[],[],32,train-s3631
31564,单位,29,nmod,,,[],[],"['中华', '人民', '共和', '国', '山东', '省', '文物', '保护']",32,train-s3631
31565,目前,2,nmod,,,[],[],[],28,train-s3632
31566,止,4,advcl,,,[],[],"['到', '目前']",28,train-s3632
31567,游戏,21,compound,,,[],[],[],28,train-s3632
31568,种,24,clf,,四,[],[],[],28,train-s3632
31569,平台,26,nmod,,,[],[],[],28,train-s3632
31570,游戏,27,appos,,,"['四', '种']",['怀旧'],['平台'],28,train-s3632
31571,游戏,5,nmod,,,[],[],[],40,train-s3633
31572,连线,6,nmod,,,[],[],[],40,train-s3633
31573,功能,7,obl,某些,,[],[],"['游戏', '连线']",40,train-s3633
31574,好友,11,nmod,,,[],[],[],40,train-s3633
31575,清单,12,obl,,,[],[],['好友'],40,train-s3633
31576,好友,15,nmod,,,[],[],[],40,train-s3633
31577,游戏,17,obj,,,[],[],"['的', '好友']",40,train-s3633
31578,赛车,24,advmod,,7,[],[],['玛利欧'],40,train-s3633
31579,好友,28,nmod,,,[],[],[],40,train-s3633
31580,房间,30,obj,,,[],[],"['的', '好友']",40,train-s3633
31581,状态,39,obj,,,[],[],[],40,train-s3633
31582,海拔,4,nmod,,,[],[],[],9,train-s3634
31583,上限,5,nsubj,,,[],[],['海拔'],9,train-s3634
31584,米,8,root,,-300,[],[],[],9,train-s3634
31585,球队,3,nmod,,,[],[],[],27,train-s3635
31586,主力,5,nmod,,,[],[],[],27,train-s3635
31587,中,6,nmod,,,[],[],[],27,train-s3635
31588,后卫,7,obj,,,[],[],"['的', '球队', '主力', '中']",27,train-s3635
31589,联赛,11,obl,,,[],[],[],27,train-s3635
31590,次,14,advmod,,31,[],[],[],27,train-s3635
31591,球队,19,nsubj,,,[],[],[],27,train-s3635
31592,级别,23,nmod,,第三,[],[],[],27,train-s3635
31593,联赛,24,obj,,,[],[],"['第三', '级别']",27,train-s3635
31594,命运,26,obj,,,[],[],[],27,train-s3635
31595,儿子,1,nsubj,,,[],[],[],53,train-s3636
31596,后来,2,nmod:tmod,,,[],[],[],53,train-s3636
31597,声明,4,obj,,,[],[],[],53,train-s3636
31598,世界,24,obl,,,[],[],[],53,train-s3636
31599,贡献,29,obj,,,[],['不朽'],[],53,train-s3636
31600,妈妈,31,nsubj,,,[],[],[],53,train-s3636
31601,人生,35,obj,,,[],['精采'],[],53,train-s3636
31602,女性,38,advcl,,,[],['不凡'],[],53,train-s3636
31603,母亲,43,obj,,,[],[],[],53,train-s3636
31604,世界,45,nsubj,,,[],[],[],53,train-s3636
31605,个,48,clf,,一,[],[],[],53,train-s3636
31606,地方,50,ccomp,,,"['一', '个']",[],[],53,train-s3636
31607,事实,1,advmod,,,[],[],[],47,train-s3637
31608,法庭,7,obl,,,[],[],[],47,train-s3637
31609,交道,11,obj,,,[],[],[],47,train-s3637
31610,位,14,clf,,一,[],[],[],47,train-s3637
31611,律师,15,nmod,,,[],[],[],47,train-s3637
31612,同行,16,nsubj,,,"['一', '位']",[],['律师'],47,train-s3637
31613,个,21,clf,,一,[],[],[],47,train-s3637
31614,绰号,22,nsubj,,,"['一', '个']",[],[],47,train-s3637
31615,规模,27,nmod,,,[],[],[],47,train-s3637
31616,武器,30,obj,,,[],[],"['大', '规模', '杀伤', '性']",47,train-s3637
31617,聪明,38,nmod,,,[],[],[],47,train-s3637
31618,才智,39,obj,,,[],[],['聪明'],47,train-s3637
31619,法庭,42,nmod,,,[],[],[],47,train-s3637
31620,记者,2,obj,,,[],[],[],31,train-s3638
31621,委员,3,compound,,,[],[],[],31,train-s3638
31622,抗议,9,obj,,,[],[],[],31,train-s3638
31623,同僚,18,obj,,,[],[],['我们'],31,train-s3638
31624,言论,27,nmod,这些,,[],[],[],31,train-s3638
31625,条约,3,obl,该,,[],[],[],40,train-s3639
31626,联邦,12,nmod,,,[],[],[],40,train-s3639
31627,个,14,obj,,第三,[],[],"['波兰', '立陶宛', '联邦']",40,train-s3639
31628,自治,17,nmod,,,[],[],[],40,train-s3639
31629,主体,18,advcl,,,[],[],['自治'],40,train-s3639
31630,国王,23,nmod,,,[],[],['波兰'],40,train-s3639
31631,军队,34,obj,,,[],[],[],40,train-s3639
31632,法院,36,conj,,,[],[],[],40,train-s3639
31633,财政,38,compound,,,[],[],[],40,train-s3639
31634,新生,2,nsubj:pass,每位,,[],[],[],18,train-s3640
31635,社,14,nmod,以上,四,[],[],[],18,train-s3640
31636,其中,15,nmod,,,[],[],[],18,train-s3640
31637,社,17,obj,,一,[],[],"['以上', '四', '社', '其中']",18,train-s3640
31638,西北,1,advmod,,,[],[],[],14,train-s3641
31639,东北,6,advmod,,,[],[],[],14,train-s3641
31640,国家,2,nmod,,,[],[],[],15,train-s3642
31641,公园,3,nsubj,,,[],[],"['伊塔蒂亚亚', '国家']",15,train-s3642
31642,年,7,obj,,1937,[],[],[],15,train-s3642
31643,国家,13,nmod,,,[],[],[],15,train-s3642
31644,公园,14,root,,,[],['最早'],"['巴西', '国家']",15,train-s3642
31645,年,2,clf,,1967,[],[],[],15,train-s3643
31646,月,4,clf,,9,[],[],[],15,train-s3643
31647,日,6,nmod:tmod,,1,"['1967', '年', '9', '月']",[],[],15,train-s3643
31648,女子,10,nmod,,,[],[],[],15,train-s3643
31649,监狱,11,obj,,,[],[],"['艾夏', '女子']",15,train-s3643
31650,年,4,clf,,1950,[],[],[],23,train-s3644
31651,月,6,clf,,12,[],[],[],23,train-s3644
31652,下旬,7,nmod,,,"['1950', '年', '12', '月']",[],[],23,train-s3644
31653,法院,9,obl,,,[],[],"['年', '月', '的', '下旬']",23,train-s3644
31654,年,16,clf,,1951,[],[],[],23,train-s3644
31655,月,18,clf,,1,[],[],[],23,train-s3644
31656,日,20,obl,,11,"['1951', '年', '1', '月']",[],[],23,train-s3644
31657,奴隶,10,nmod,,,[],[],[],18,train-s3645
31658,身份,11,obj,,,[],[],"['伊尹', '奴隶']",18,train-s3645
31659,宰相,17,ccomp,,,[],[],[],18,train-s3645
31660,外交,4,compound,,,[],[],[],11,train-s3646
31661,翌年,1,nmod:tmod,,,[],[],[],30,train-s3647
31662,项,7,nmod,该,两,[],[],[],30,train-s3647
31663,锦标,8,obj,,,[],[],"['该', '两', '项']",30,train-s3647
31664,冠军,14,nmod,,,[],[],[],30,train-s3647
31665,球会,15,compound,,,[],[],[],30,train-s3647
31666,足球,21,nmod,,,[],[],[],30,train-s3647
31667,先生,22,obj,,,[],[],"['PFA', '足球']",30,train-s3647
31668,足球,25,nmod,,,[],[],[],30,train-s3647
31669,先生,26,conj,,,[],[],"['英格兰', '足球']",30,train-s3647
31670,料,28,nmod,,双,[],[],[],30,train-s3647
31671,殊荣,29,appos,,,[],[],"['双', '料']",30,train-s3647
31672,场,7,obj,,73,[],[],[],19,train-s3648
31673,球,11,obj,,28,[],[],[],19,train-s3648
31674,今,13,nmod,,,[],[],[],19,train-s3648
31675,纪录,18,root,,,[],['最高'],"['至', '今', '威尔斯']",19,train-s3648
31676,妻子,4,nsubj,,,[],[],[],24,train-s3649
31677,个,11,clf,,两,[],[],[],24,train-s3649
31678,女儿,12,obj,,,"['两', '个']",[],[],24,train-s3649
31679,个,21,clf,,一,[],[],[],24,train-s3649
31680,儿子,22,obj,,,"['一', '个']",[],[],24,train-s3649
31681,母语,5,obj,,,[],[],[],20,train-s3650
31682,城市,2,nmod,,,[],[],[],18,train-s3651
31683,国家,3,nsubj,每个,,[],[],['城市'],18,train-s3651
31684,个,6,clf,,一,[],[],[],18,train-s3651
31685,城市,9,nmod,该,,[],[],[],18,train-s3651
31686,宗教,11,nmod,,,[],[],[],18,train-s3651
31687,仪式,12,obj,,,[],[],"['该', '的', '城市', '宗教']",18,train-s3651
31688,祭司,14,nsubj,,,"['一', '个']",[],[],18,train-s3651
31689,国王,16,conj,,,[],[],[],18,train-s3651
31690,国旗,2,root,该,,[],[],[],19,train-s3652
31691,家族,6,nsubj,,,[],[],['哈希姆'],19,train-s3652
31692,国王,14,nsubj,,,[],[],['伊拉克'],19,train-s3652
31693,家族,17,nmod,该,,[],[],[],19,train-s3652
31694,成员,18,ccomp,,,[],[],"['该', '家族']",19,train-s3652
31695,文明,4,nmod,,,[],[],['美索不达米亚'],21,train-s3653
31696,遗物,6,obj,,,[],[],"['美索不达米亚', '的', '文明']",21,train-s3653
31697,珍品,8,conj,,,[],[],[],21,train-s3653
31698,收藏,11,nsubj,,,[],[],['其'],21,train-s3653
31699,世界,13,advmod,,,[],[],[],21,train-s3653
31700,收藏,18,nmod,,,[],['重要'],[],21,train-s3653
31701,年,6,clf,,30,[],[],[],12,train-s3654
31702,周期,7,nmod,每,一,"['30', '年']",[],[],12,train-s3654
31703,闰年,9,nmod,,,[],[],[],12,train-s3654
31704,年第,10,nsubj,,,[],[],"['每', '一', '年', '的', '周期', '闰年']",12,train-s3654
31705,地区,2,nmod,,,[],[],[],19,train-s3655
31706,长期,3,nmod,,,[],[],[],19,train-s3655
31707,教派,5,nmod,,,[],[],[],19,train-s3655
31708,斗争,6,nsubj,,,[],[],"['中东', '地区', '的', '长期', '教派']",19,train-s3655
31709,世纪,10,clf,,21,[],[],[],19,train-s3655
31710,早期,11,nmod,,,"['21', '世纪']",[],[],19,train-s3655
31711,世界,12,nsubj,,,[],[],[],19,train-s3655
31712,威胁,18,obj,,一,[],"['和平', '主要']","['世纪', '早期']",19,train-s3655
31713,西部,3,obj,,,[],[],['中国'],31,train-s3656
31714,圆顶,14,conj,,,[],[],[],31,train-s3656
31715,元素,16,obj,,,[],[],"['叫拜', '圆顶', '的', '楼']",31,train-s3656
31716,东部,20,nmod,,,[],[],['中国'],31,train-s3656
31717,塔,27,nmod,,,[],[],[],31,train-s3656
31718,建筑,30,parataxis,,,[],"['更多', '一样']",[],31,train-s3656
31719,情况,2,advmod,,,[],['多数'],[],23,train-s3657
31720,柱,6,compound,,多,[],[],[],23,train-s3657
31721,外部,12,nmod,,,[],[],[],23,train-s3657
31722,拱廊,13,obj,,,[],[],['外部'],23,train-s3657
31723,地方,22,obj,,,[],[],[],23,train-s3657
31724,年,2,clf,,2006,[],[],[],75,train-s3658
31725,月,4,nmod:tmod,,12,"['2006', '年']",[],[],75,train-s3658
31726,规模,9,advmod,,,[],[],[],75,train-s3658
31727,内战,12,obj,,,[],[],['索马利亚'],75,train-s3658
31728,大批,15,nmod,,,[],[],[],75,train-s3658
31729,士兵,16,nsubj,,,[],[],['大批'],75,train-s3658
31730,境内,19,obj,,,[],[],['索马利亚'],75,train-s3658
31731,空军,23,obj,,,[],[],[],75,train-s3658
31732,过渡,28,nmod,,,[],[],[],75,train-s3658
31733,政府,29,nsubj,,,[],[],"['索马利亚', '过渡']",75,train-s3658
31734,联合,31,nmod,,,[],[],[],75,train-s3658
31735,法庭,33,obj,,,[],[],"['联合', '伊斯兰']",75,train-s3658
31736,后者,35,nsubj,,,[],[],[],75,train-s3658
31737,月,41,clf,,12,[],[],[],75,train-s3658
31738,日,43,obl,,28,"['12', '月']",[],[],75,train-s3658
31739,年,49,clf,,2007,[],[],[],75,train-s3658
31740,月,51,obl,,1,"['2007', '年']",[],[],75,train-s3658
31741,基本,53,advmod,,,[],[],[],75,train-s3658
31742,外界,62,nsubj,,,[],[],[],75,train-s3658
31743,联合,64,nmod,,,[],[],[],75,train-s3658
31744,法庭,66,nsubj,,,[],[],"['联合', '伊斯兰']",75,train-s3658
31745,法庭,3,nsubj,,,[],[],['伊斯兰'],19,train-s3659
31746,民兵,12,nmod,,,[],[],[],19,train-s3659
31747,组织,13,obj,,,[],[],['民兵'],19,train-s3659
31748,联合,15,nmod,,,[],[],[],19,train-s3659
31749,法庭,17,appos,,,[],[],"['联合', '伊斯兰']",19,train-s3659
31750,个,4,clf,,一,[],[],[],35,train-s3660
31751,能力,6,obj,,,[],[],[],35,train-s3660
31752,力量,8,obj,,,"['一', '个']",[],[],35,train-s3660
31753,空军,10,nsubj,,,[],[],[],35,train-s3660
31754,飞机,19,obj,,,[],[],"['中国', '的', '苏联']",35,train-s3660
31755,飞机,28,obj,,,[],[],"['的', '伊拉克']",35,train-s3660
31756,飞机,34,obj,,,[],[],[],35,train-s3660
31757,农垦,2,compound,,,[],[],[],24,train-s3661
31758,党委,4,nmod,,,[],[],[],24,train-s3661
31759,书记,6,nsubj,,,[],[],"['伊犁', '农垦', '局', '党委']",24,train-s3661
31760,局长,9,conj,,,[],[],[],24,train-s3661
31761,火灾,19,nmod,,,[],[],[],24,train-s3661
31762,善后,20,nmod,,,[],[],[],24,train-s3661
31763,处理,21,nmod,,,[],[],[],24,train-s3661
31764,小组,22,nmod,,,[],[],[],24,train-s3661
31765,组长,23,obj,,一八,[],[],"['火灾', '善后', '处理', '小组']",24,train-s3661
31766,市镇,2,nmod,该,,[],[],[],16,train-s3662
31767,面积,4,nsubj,,,[],[],"['该', '市镇']",16,train-s3662
31768,平方公里,6,root,,2.1,[],[],[],16,train-s3662
31769,年,9,nmod,,2009,[],[],[],16,train-s3662
31770,人口,12,nsubj,,,[],[],"['2009', '时', '的', '年']",16,train-s3662
31771,人,15,parataxis,,116,[],[],[],16,train-s3662
31772,公司,2,nsubj,该,,[],[],[],26,train-s3663
31773,年,6,obl,,1997,[],[],[],26,train-s3663
31774,股本,9,obj,,,[],[],[],26,train-s3663
31775,迪尔汗,12,acl,,10亿,[],[],['阿联酋'],26,train-s3663
31776,现在,15,nmod,,,[],[],[],26,train-s3663
31777,地区,18,nmod,,,[],[],"['波斯', '湾']",26,train-s3663
31778,土地,21,nmod,,,[],[],[],26,train-s3663
31779,地产,23,conj,,,[],[],[],26,train-s3663
31780,计划,2,nsubj,本,,[],[],[],66,train-s3664
31781,款,7,clf,,3,[],[],[],66,train-s3664
31782,游戏,8,obj,,,"['3', '款']",[],[],66,train-s3664
31783,最终,12,nmod,,,[],[],[],66,train-s3664
31784,幻想,13,nmod,,,[],[],['最终'],66,train-s3664
31785,翼,18,appos,,,[],[],"['最终', 'XII', '幻想']",66,train-s3664
31786,最终,20,nmod,,,[],[],[],66,train-s3664
31787,幻想,21,nmod,,,[],[],['最终'],66,train-s3664
31788,续篇,24,appos,,,[],[],"['最终', 'XII', '的', '幻想']",66,train-s3664
