,adj_word,adj_lemma,adj_id,adj_type,adj_comb,num_adj,n_word,n_lemma,n_id,sen_len,sen_id
8225,fine,fine,13,conj,fine,1,,,,16,answers-20111108064026AA86V9T_ans-0025
8226,clean,clean,15,conj,clean,1,,,,16,answers-20111108064026AA86V9T_ans-0025
8227,Good,good,1,amod,Good,1,luck,luck,2,7,answers-20111108064026AA86V9T_ans-0026
8228,normal,normal,5,amod,normal,1,hotel,hotel,7,33,answers-20111108064026AA86V9T_ans-0027
8229,good,good,27,amod,good,1,hotels,hotel,28,33,answers-20111108064026AA86V9T_ans-0027
8230,best,best,10,root,best,1,,,,15,answers-20111108064026AA86V9T_ans-0029
8231,beautiful,beautiful,2,amod,beautiful,1,locations,location,3,29,answers-20111108064026AA86V9T_ans-0031
8232,perfect,perfect,12,root,perfect,1,,,,15,answers-20111108064026AA86V9T_ans-0032
8233,best,best,8,amod,best,1,pet,pet,9,10,answers-20111108102428AAMzXRG_ans-0001
8234,better,better,7,amod,better,1,pet,pet,8,9,answers-20111108102428AAMzXRG_ans-0003
8235,better,better,5,root,better,1,,,,22,answers-20111108102428AAMzXRG_ans-0006
8236,larger,larger,11,advcl,larger,1,,,,22,answers-20111108102428AAMzXRG_ans-0006
8237,easier,easier,9,root,easier,1,,,,23,answers-20111108102428AAMzXRG_ans-0007
8238,smaller,smaller,14,amod,smaller,1,rodents,rodent,15,23,answers-20111108102428AAMzXRG_ans-0007
8239,honest,honest,12,advcl,honest,1,,,,13,answers-20111108102428AAMzXRG_ans-0010
8240,much,much,10,amod,much,1,time,time,11,26,answers-20111108102428AAMzXRG_ans-0011
8241,much,much,19,amod,much,1,money,money,20,26,answers-20111108102428AAMzXRG_ans-0011
8242,social,social,4,root,social,1,,,,12,answers-20111108102428AAMzXRG_ans-0014
8243,trainable,trainable,7,conj,"trainable, clean",2,,,,12,answers-20111108102428AAMzXRG_ans-0014
8244,clean,clean,11,conj,"trainable, clean",2,,,,12,answers-20111108102428AAMzXRG_ans-0014
8245,only,only,2,amod,only,1,downside,downside,3,19,answers-20111108102428AAMzXRG_ans-0016
8246,large,large,17,amod,large,1,habitat,habitat,18,19,answers-20111108102428AAMzXRG_ans-0016
8247,weekly,weekly,10,amod,weekly,1,cleaning,cleaning,12,13,answers-20111108102428AAMzXRG_ans-0017
8248,second,second,2,amod,second,1,favorite,favorite,3,35,answers-20111108102428AAMzXRG_ans-0018
8249,social,social,15,parataxis,social,1,Pig,pig,10,35,answers-20111108102428AAMzXRG_ans-0018
8250,most,most,31,amod,most,1,hamsters,hamster,32,35,answers-20111108102428AAMzXRG_ans-0018
8251,big,big,8,amod,big,1,space,space,10,11,answers-20111108102428AAMzXRG_ans-0019
8252,weekly,weekly,6,amod,weekly,1,cleaning,cleaning,8,15,answers-20111108102428AAMzXRG_ans-0020
8253,skittish,skittish,10,xcomp,skittish,1,,,,15,answers-20111108102428AAMzXRG_ans-0021
8254,social,social,3,root,social,1,,,,9,answers-20111108102428AAMzXRG_ans-0026
8255,certain,certain,2,xcomp,certain,1,,,,7,answers-20111108102428AAMzXRG_ans-0028
8256,gentle,gentle,9,amod,"gentle, awake",2,creatures,creature,10,21,answers-20111108102428AAMzXRG_ans-0030
8257,awake,awake,13,conj,"gentle, awake",2,creatures,creature,10,21,answers-20111108102428AAMzXRG_ans-0030
8258,difficult,difficult,20,parataxis,difficult,1,,,,25,answers-20111108102428AAMzXRG_ans-0033
8259,toxic,toxic,10,parataxis,toxic,1,,,,13,answers-20111108102428AAMzXRG_ans-0034
8260,clean,clean,6,xcomp,clean,1,,,,30,answers-20111108102428AAMzXRG_ans-0035
8261,old,old,4,amod,old,1,kittens,kitten,5,9,answers-20111108104352AASs5OZ_ans-0001
8262,first,first,4,amod,first,1,experience,experience,5,23,answers-20111108104352AASs5OZ_ans-0004
8263,old,old,12,amod,old,1,kittens,kitten,13,23,answers-20111108104352AASs5OZ_ans-0004
8264,old,old,16,advcl,old,1,,,,23,answers-20111108104352AASs5OZ_ans-0005
8265,bare,bare,24,amod,bare,1,legs,leg,25,26,answers-20111108104352AASs5OZ_ans-0006
8266,full,full,7,root,full,1,,,,10,answers-20111108104352AASs5OZ_ans-0007
8267,young,young,5,ccomp,young,1,,,,17,answers-20111108104352AASs5OZ_ans-0008
8268,ridiculous,ridiculous,16,conj,ridiculous,1,,,,17,answers-20111108104352AASs5OZ_ans-0008
8269,repulsive,repulsive,5,xcomp,repulsive,1,,,,23,answers-20111108104352AASs5OZ_ans-0009
8270,helpful,helpful,4,amod,helpful,1,hints,hint,5,17,answers-20111108104352AASs5OZ_ans-0010
8271,positive,positive,11,amod,positive,1,experience,experience,12,17,answers-20111108104352AASs5OZ_ans-0010
8272,easy,easy,7,amod,easy,1,flooring,flooring,10,11,answers-20111108104352AASs5OZ_ans-0012
8273,sure,sure,2,xcomp,sure,1,,,,13,answers-20111108104352AASs5OZ_ans-0014
8274,many,many,13,obj,many,1,,,,18,answers-20111108104352AASs5OZ_ans-0015
8275,messy,messy,17,xcomp,messy,1,,,,18,answers-20111108104352AASs5OZ_ans-0016
8276,long,long,10,amod,long,1,sleeves,sleeve,11,20,answers-20111108104352AASs5OZ_ans-0022
8277,sure,sure,7,xcomp,sure,1,,,,18,answers-20111108104352AASs5OZ_ans-0024
8278,few,few,6,amod,few,1,times,time,7,15,answers-20111108104352AASs5OZ_ans-0025
8279,short,short,11,amod,short,1,periods,period,12,15,answers-20111108104352AASs5OZ_ans-0025
8280,right,right,8,amod,right,1,frame,frame,9,19,answers-20111108104352AASs5OZ_ans-0026
8281,other,other,12,amod,other,1,opportunities,opportunity,13,16,answers-20111108104352AASs5OZ_ans-0027
8282,available,available,15,ccomp,available,1,,,,16,answers-20111108104352AASs5OZ_ans-0027
8283,adult,adult,7,amod,"adult, sick",2,cats,cat,8,25,answers-20111108104352AASs5OZ_ans-0028
8284,different,different,10,amod,different,1,situations,situation,11,25,answers-20111108104352AASs5OZ_ans-0028
8285,sick,sick,13,parataxis,"adult, sick",2,cats,cat,8,25,answers-20111108104352AASs5OZ_ans-0028
8286,little,little,21,amod,little,1,socialization,socialization,22,25,answers-20111108104352AASs5OZ_ans-0028
8287,easier,easier,7,ccomp,easier,1,,,,8,answers-20111108104352AASs5OZ_ans-0029
8288,much,much,15,amod,much,1,mess,mess,16,29,answers-20111108104352AASs5OZ_ans-0030
8289,much,much,24,amod,much,1,scooping,scooping,26,29,answers-20111108104352AASs5OZ_ans-0030
8290,more,more,3,amod,more,1,research,research,4,10,answers-20111108104352AASs5OZ_ans-0032
8291,next,next,8,amod,next,1,time,time,9,10,answers-20111108104352AASs5OZ_ans-0032
8292,humane,humane,7,amod,humane,1,society,society,8,17,answers-20111108104352AASs5OZ_ans-0034
8293,evidentary,evidentary,4,amod,evidentary,1,requirements,requirement,5,15,answers-20111108092321AAK0Eqp_ans-0002
8294,smaller,smaller,13,amod,smaller,1,places,place,14,32,answers-20111108092321AAK0Eqp_ans-0005
8295,first,first,2,amod,first,1,children,child,4,11,answers-20111108092321AAK0Eqp_ans-0006
8296,Southern,southern,8,amod,Southern,1,,,,11,answers-20111108092321AAK0Eqp_ans-0006
8297,last,last,2,amod,last,1,son,son,3,10,answers-20111108092321AAK0Eqp_ans-0008
8298,Northern,northern,8,amod,Northern,1,,,,10,answers-20111108092321AAK0Eqp_ans-0008
8299,ridiculous,ridiculous,13,amod,ridiculous,1,amount,amount,14,35,answers-20111108092321AAK0Eqp_ans-0009
8300,delayed,delayed,19,amod,delayed,1,form,form,21,53,answers-20111108092321AAK0Eqp_ans-0011
8301,online,online,33,amod,online,1,area,area,34,53,answers-20111108092321AAK0Eqp_ans-0011
8302,first,first,12,amod,first,1,time,time,13,24,answers-20111108092321AAK0Eqp_ans-0012
8303,simple,simple,17,root,simple,1,,,,24,answers-20111108092321AAK0Eqp_ans-0012
8304,different,different,13,parataxis,different,1,,,,19,answers-20111108092321AAK0Eqp_ans-0014
8305,other,other,15,amod,other,1,provinces,province,16,19,answers-20111108092321AAK0Eqp_ans-0014
8306,basic,basic,4,amod,basic,1,information,information,5,25,answers-20111108092321AAK0Eqp_ans-0015
8307,few,few,10,amod,few,1,questions,question,11,25,answers-20111108092321AAK0Eqp_ans-0015
8308,more,more,10,amod,more,1,evidence,evidence,11,24,answers-20111108092321AAK0Eqp_ans-0017
8309,Good,good,1,amod,Good,1,luck,luck,2,2,answers-20111108092321AAK0Eqp_ans-0023
8310,first,first,14,amod,first,1,place,place,15,16,answers-20111108092321AAK0Eqp_ans-0025
8311,Canadian,canadian,33,amod,Canadian,1,parents,parent,34,35,answers-20111108092321AAK0Eqp_ans-0026
8312,provincial,provincial,2,amod,provincial,1,government,government,3,25,answers-20111108092321AAK0Eqp_ans-0029
8313,better,better,2,amod,better,1,food,food,3,3,answers-20111107155912AAS93e5_ans-0005
8314,more,more,2,amod,"more, fun",2,activities,activity,4,4,answers-20111107155912AAS93e5_ans-0006
8315,fun,fun,3,amod,"more, fun",2,activities,activity,4,4,answers-20111107155912AAS93e5_ans-0006
8316,more,more,2,amod,more,1,teens,teens,3,3,answers-20111107155912AAS93e5_ans-0007
8317,MORE,more,4,amod,MORE,1,,,,8,answers-20111107155912AAS93e5_ans-0008
8318,popular,popular,7,amod,popular,1,lines,line,9,14,answers-20111107155912AAS93e5_ans-0010
8319,strong,strong,12,amod,strong,1,followings,following,13,14,answers-20111107155912AAS93e5_ans-0010
8320,other,other,11,conj,other,1,,,,12,answers-20111107155912AAS93e5_ans-0011
8321,major,major,4,amod,major,1,differences,difference,5,8,answers-20111107155912AAS93e5_ans-0012
8322,similar,similar,8,amod,similar,1,ships,ship,9,22,answers-20111107155912AAS93e5_ans-0014
8323,Caribbean,caribbean,6,amod,Caribbean,1,Islands,island,7,27,answers-20111107155912AAS93e5_ans-0015
8324,private,private,6,amod,private,1,island,island,7,18,answers-20111107155912AAS93e5_ans-0016
8325,private,private,9,amod,private,1,island,island,10,22,answers-20111107155912AAS93e5_ans-0017
8326,north,north,17,amod,north,1,coast,coast,18,22,answers-20111107155912AAS93e5_ans-0017
8327,most,most,3,obj,most,1,,,,30,answers-20111107155912AAS93e5_ans-0018
8328,distinguishing,distinguishing,22,amod,distinguishing,1,factor,factor,23,30,answers-20111107155912AAS93e5_ans-0018
8329,main,main,5,amod,main,1,show,show,6,16,answers-20111107155912AAS93e5_ans-0020
8330,main,main,5,amod,main,1,shows,show,6,15,answers-20111107155912AAS93e5_ans-0021
8331,better,better,14,ccomp,better,1,,,,15,answers-20111107155912AAS93e5_ans-0021
8332,better,better,11,root,better,1,,,,24,answers-20111107155912AAS93e5_ans-0023
8333,main,main,14,amod,main,1,shows,show,15,24,answers-20111107155912AAS93e5_ans-0023
8334,better,better,20,conj,better,1,,,,24,answers-20111107155912AAS93e5_ans-0023
8335,little,little,8,obl:npmod,little,1,,,,17,answers-20111107155912AAS93e5_ans-0025
8336,more,more,9,amod,more,1,variety,variety,10,17,answers-20111107155912AAS93e5_ans-0025
8337,high,high,13,amod,high,1,grades,grade,14,15,answers-20111107155912AAS93e5_ans-0026
8338,better,better,5,amod,better,1,experience,experience,6,33,answers-20111107155912AAS93e5_ans-0028
8339,excellent,excellent,18,amod,excellent,1,job,job,19,33,answers-20111107155912AAS93e5_ans-0028
8340,distinguishing,distinguishing,27,amod,distinguishing,1,factor,factor,28,33,answers-20111107155912AAS93e5_ans-0028
8341,most,most,16,amod,most,1,ships,ship,18,20,answers-20111107155912AAS93e5_ans-0029
8342,better,better,4,root,better,1,,,,14,answers-20111107155912AAS93e5_ans-0036
8343,best,best,8,amod,best,1,cruiseline,cruiseline,9,14,answers-20111107155912AAS93e5_ans-0036
8344,best,best,5,nsubj,best,1,countries,country,2,9,answers-20111108102445AA5mfrq_ans-0001
8345,much,much,4,amod,much,1,money,money,5,9,answers-20111108102445AA5mfrq_ans-0008
8346,smartest,smartest,3,amod,smartest,1,move,move,4,29,answers-20111108102445AA5mfrq_ans-0013
8347,worldly,worldly,10,amod,worldly,1,adventure,adventure,11,29,answers-20111108102445AA5mfrq_ans-0013
8348,more,more,4,nsubj,more,1,,,,22,answers-20111108102445AA5mfrq_ans-0017
8349,main,main,9,amod,main,1,continent,continent,10,22,answers-20111108102445AA5mfrq_ans-0017
8350,Big,big,1,amod,Big,1,Cities,city,2,14,answers-20111108102445AA5mfrq_ans-0019
8351,federal,federal,2,amod,federal,1,sites,site,3,8,answers-20111108102445AA5mfrq_ans-0021
8352,Southern,southern,1,amod,Southern,1,charm,charm,2,12,answers-20111108102445AA5mfrq_ans-0022
8353,hot,hot,3,amod,hot,1,spots,spot,4,18,answers-20111108102445AA5mfrq_ans-0023
8354,numerous,numerous,3,root,numerous,1,,,,10,answers-20111108102445AA5mfrq_ans-0025
8355,foreign,foreign,5,amod,foreign,1,language,language,6,7,answers-20111108102445AA5mfrq_ans-0026
8356,famous,famous,11,amod,famous,1,,,,13,answers-20111108102445AA5mfrq_ans-0029
8357,actual,actual,22,amod,actual,1,time,time,23,30,answers-20111108102445AA5mfrq_ans-0031
8358,dependent,dependent,6,root,dependent,1,,,,11,answers-20111108102445AA5mfrq_ans-0032
8359,many,many,9,amod,many,1,things,thing,10,11,answers-20111108102445AA5mfrq_ans-0032
8360,few,few,12,amod,few,1,photos,photo,13,22,answers-20111108102445AA5mfrq_ans-0033
8361,next,next,20,amod,next,1,place,place,21,22,answers-20111108102445AA5mfrq_ans-0033
8362,local,local,18,amod,local,1,transport,transport,19,27,answers-20111108102445AA5mfrq_ans-0035
8363,able,able,16,root,able,1,,,,40,answers-20111108102445AA5mfrq_ans-0036
8364,Good,good,1,amod,Good,1,luck,luck,2,3,answers-20111108102445AA5mfrq_ans-0038
8365,single,single,5,amod,"single, unlimited",2,,,,17,answers-20111108102445AA5mfrq_ans-0039
8366,unlimited,unlimited,6,amod,"single, unlimited",2,,,,17,answers-20111108102445AA5mfrq_ans-0039
8367,lovely,lovely,4,amod,lovely,1,country,country,5,6,answers-20111108102445AA5mfrq_ans-0042
8368,More,more,1,root,More,1,,,,6,answers-20111108102445AA5mfrq_ans-0045
8369,new,new,10,amod,new,1,house,house,11,12,answers-20111108105749AABv7vx_ans-0001
8370,new,new,9,amod,new,1,house,house,10,16,answers-20111108105749AABv7vx_ans-0002
8371,small,small,14,amod,small,1,town,town,15,16,answers-20111108105749AABv7vx_ans-0002
8372,new,new,18,amod,new,1,house,house,19,25,answers-20111108105749AABv7vx_ans-0003
8373,busy,busy,23,amod,busy,1,road,road,24,25,answers-20111108105749AABv7vx_ans-0003
8374,new,new,9,amod,new,1,house,house,10,11,answers-20111108105749AABv7vx_ans-0005
8375,important,important,4,root,important,1,,,,40,answers-20111108105749AABv7vx_ans-0007
8376,nervous,nervous,12,conj,"nervous, full",2,,,,40,answers-20111108105749AABv7vx_ans-0007
8377,new,new,18,amod,new,1,place,place,19,40,answers-20111108105749AABv7vx_ans-0007
8378,new,new,22,amod,new,1,house,house,23,40,answers-20111108105749AABv7vx_ans-0007
8379,full,full,26,parataxis,"nervous, full",2,,,,40,answers-20111108105749AABv7vx_ans-0007
8380,unknown,unknown,31,amod,unknown,1,menaces,menace,32,40,answers-20111108105749AABv7vx_ans-0007
8381,small,small,9,amod,small,1,place,place,10,26,answers-20111108105749AABv7vx_ans-0008
8382,safe,safe,24,xcomp,safe,1,,,,26,answers-20111108105749AABv7vx_ans-0008
8383,scared,scared,14,xcomp,scared,1,,,,15,answers-20111108105749AABv7vx_ans-0009
8384,best,best,7,root,best,1,,,,34,answers-20111108105749AABv7vx_ans-0011
8385,relaxed,relaxed,12,xcomp,relaxed,1,,,,34,answers-20111108105749AABv7vx_ans-0011
8386,OK,ok,24,acl,OK,1,message,message,20,34,answers-20111108105749AABv7vx_ans-0011
8387,safer,safer,5,xcomp,safer,1,,,,17,answers-20111108105749AABv7vx_ans-0013
8388,huge,huge,14,amod,"huge, unknown",2,house,house,16,17,answers-20111108105749AABv7vx_ans-0013
8389,unknown,unknown,15,amod,"huge, unknown",2,house,house,16,17,answers-20111108105749AABv7vx_ans-0013
8390,other,other,7,amod,other,1,animal,animal,8,40,answers-20111108105749AABv7vx_ans-0015
8391,other,other,16,amod,other,1,animal,animal,17,40,answers-20111108105749AABv7vx_ans-0015
8392,afraid,afraid,24,parataxis,afraid,1,,,,40,answers-20111108105749AABv7vx_ans-0015
8393,else,else,30,amod,else,1,,,,40,answers-20111108105749AABv7vx_ans-0015
8394,new,new,38,amod,new,1,house,house,39,40,answers-20111108105749AABv7vx_ans-0015
8395,more,more,18,advmod,"more, afraid",2,,,,22,answers-20111108105749AABv7vx_ans-0016
8396,bored,bored,19,conj,bored,1,,,,22,answers-20111108105749AABv7vx_ans-0016
8397,afraid,afraid,21,obl,"more, afraid",2,,,,22,answers-20111108105749AABv7vx_ans-0016
8398,happier,happier,17,xcomp,happier,1,,,,18,answers-20111108105749AABv7vx_ans-0019
8399,first,first,13,amod,first,1,month,month,14,31,answers-20111108105749AABv7vx_ans-0020
8400,safe,safe,28,xcomp,safe,1,,,,31,answers-20111108105749AABv7vx_ans-0020
8401,whole,whole,6,amod,whole,1,house,house,7,20,answers-20111108105749AABv7vx_ans-0021
8402,safe,safe,15,amod,safe,1,place,place,16,20,answers-20111108105749AABv7vx_ans-0021
8403,good,good,17,xcomp,good,1,,,,20,answers-20111108105749AABv7vx_ans-0022
8404,afraid,afraid,24,conj,afraid,1,,,,33,answers-20111108105749AABv7vx_ans-0023
8405,whole,whole,27,amod,whole,1,house,house,28,33,answers-20111108105749AABv7vx_ans-0023
8406,long,long,31,amod,long,1,time,time,32,33,answers-20111108105749AABv7vx_ans-0023
8407,good,good,1,amod,good,1,luck,luck,2,12,answers-20111108105749AABv7vx_ans-0025
8408,new,new,5,amod,new,1,house,house,6,12,answers-20111108105749AABv7vx_ans-0025
8409,new,new,10,amod,new,1,territory,territory,11,12,answers-20111108105749AABv7vx_ans-0025
8410,entire,entire,13,amod,entire,1,house,house,14,19,answers-20111108105749AABv7vx_ans-0026
8411,comfortable,comfortable,18,xcomp,comfortable,1,,,,19,answers-20111108105749AABv7vx_ans-0026
8412,own,own,7,obl,own,1,,,,8,answers-20111108105749AABv7vx_ans-0028
8413,old,old,7,amod,"old, German",2,Shepherd,shepherd,10,15,answers-20111108111031AARG57j_ans-0001
8414,German,german,9,amod,"old, German",2,Shepherd,shepherd,10,15,answers-20111108111031AARG57j_ans-0001
8415,Major,major,12,amod,"Major, bad",2,behaviors,behavior,14,15,answers-20111108111031AARG57j_ans-0001
8416,bad,bad,13,amod,"Major, bad",2,behaviors,behavior,14,15,answers-20111108111031AARG57j_ans-0001
8417,Last,last,1,amod,Last,1,night,night,2,13,answers-20111108111031AARG57j_ans-0002
8418,old,old,9,amod,"old, Male, German",3,Shepherd,shepherd,12,13,answers-20111108111031AARG57j_ans-0002
8419,Male,male,10,amod,"old, Male, German",3,Shepherd,shepherd,12,13,answers-20111108111031AARG57j_ans-0002
8420,German,german,11,amod,"old, Male, German",3,Shepherd,shepherd,12,13,answers-20111108111031AARG57j_ans-0002
8421,major,major,17,amod,major,1,problem,problem,18,33,answers-20111108111031AARG57j_ans-0003
8422,other,other,2,amod,"other, MAJOR",2,problem,problem,4,14,answers-20111108111031AARG57j_ans-0005
8423,MAJOR,major,3,amod,"other, MAJOR",2,problem,problem,4,14,answers-20111108111031AARG57j_ans-0005
8424,comfortable,comfortable,8,xcomp,comfortable,1,,,,12,answers-20111108111031AARG57j_ans-0009
8425,frustrating,frustrating,4,root,frustrating,1,,,,5,answers-20111108111031AARG57j_ans-0012
8426,old,old,6,amod,"old, German",2,Shepherd,shepherd,8,15,answers-20111108111031AARG57j_ans-0013
8427,German,german,7,amod,"old, German",2,Shepherd,shepherd,8,15,answers-20111108111031AARG57j_ans-0013
8428,down,down,28,amod,down,1,position,position,29,58,answers-20111108111031AARG57j_ans-0015
8429,same,same,10,amod,same,1,thing,thing,11,40,answers-20111108111031AARG57j_ans-0019
8430,new,new,7,amod,new,1,dog,dog,8,16,answers-20111108111031AARG57j_ans-0023
8431,used,used,9,xcomp,used,1,,,,16,answers-20111108111031AARG57j_ans-0023
8432,few,few,14,amod,few,1,times,time,15,16,answers-20111108111031AARG57j_ans-0025
8433,else,else,9,amod,else,1,,,,12,answers-20111108111031AARG57j_ans-0026
8434,ok,ok,5,advcl,ok,1,,,,26,answers-20111108111031AARG57j_ans-0028
8435,open,open,22,xcomp,open,1,,,,26,answers-20111108111031AARG57j_ans-0028
8436,fun,fun,3,amod,fun,1,,,,5,answers-20111108111031AARG57j_ans-0029
8437,few,few,9,amod,few,1,days,day,10,11,answers-20111108111031AARG57j_ans-0032
8438,ok,ok,7,xcomp,ok,1,,,,23,answers-20111108111031AARG57j_ans-0033
8439,best,best,6,amod,best,1,tours,tour,7,15,answers-20111107094641AATmyb6_ans-0001
8440,reasonable,reasonable,13,amod,reasonable,1,prices,price,14,15,answers-20111107094641AATmyb6_ans-0001
8441,pricey,pricey,12,ccomp,pricey,1,,,,18,answers-20111107094641AATmyb6_ans-0003
8442,great,great,17,xcomp,great,1,,,,18,answers-20111107094641AATmyb6_ans-0003
8443,better,better,4,root,better,1,,,,12,answers-20111107094641AATmyb6_ans-0005
8444,less,less,12,amod,less,1,money,money,13,20,answers-20111107094641AATmyb6_ans-0006
8445,same,same,16,amod,same,1,quality,quality,17,20,answers-20111107094641AATmyb6_ans-0006
8446,helpful,helpful,9,root,helpful,1,,,,12,answers-20111107094641AATmyb6_ans-0007
8447,reliable,reliable,4,obj,reliable,1,,,,13,answers-20111107094641AATmyb6_ans-0009
8448,inexpensive,inexpensive,6,conj,inexpensive,1,,,,13,answers-20111107094641AATmyb6_ans-0009
8449,great,great,9,conj,great,1,,,,10,answers-20111107094641AATmyb6_ans-0011
8450,sweet,sweet,11,acl:relcl,sweet,1,overnight,overnight,4,18,answers-20111107094641AATmyb6_ans-0012
8451,wonderful,wonderful,17,conj,wonderful,1,,,,18,answers-20111107094641AATmyb6_ans-0012
